antecedents,consequents,antecedent_names,consequent_names,support,confidence,lift,conviction,antecedent_len,consequent_len
['spotify:track:1XazlqB4YAtvouCmJPWXlM'],['spotify:track:5kNe7PE09d6Kvw5pAsx23n'],['Wanna Be That Song'],['Die A Happy Man'],0.003429006858013716,0.574468085106383,35.61702127659575,2.3120967741935488,1,1
['spotify:track:5HJId22hZ2IvFnvNSy6ZbE'],['spotify:track:0O1x2tRm8ZpfDbcpOWZp7z'],['Different For Girls'],['American Country Love Song'],0.003429006858013716,0.574468085106383,79.35722284434492,2.3329883159766323,1,1
"['spotify:track:2FviG1Ma0M0BSZbqaDvw0x', 'spotify:track:5kNe7PE09d6Kvw5pAsx23n']",['spotify:track:1soxUgYIZb1qx1c7o1Lc7z'],"['House Party', 'Die A Happy Man']",['Drunk On A Plane'],0.003429006858013716,0.5625,45.19515306122449,2.257266228818172,2,1
"['spotify:track:2FviG1Ma0M0BSZbqaDvw0x', 'spotify:track:7vWGeYZJUzBXKGPro05UXS']",['spotify:track:2N3F1EQCpnIeDOA3rLSAfE'],"['House Party', 'Take Your Time']",['Break Up In A Small Town'],0.003429006858013716,0.5510204081632653,51.651603498542265,2.2035121342969957,2,1
['spotify:track:6zkHymyoD3tIqV7RwCAYUw'],['spotify:track:0BCy325UZyR9z0t0uxwn2N'],['Sleep Without You'],['H.O.L.Y.'],0.003429006858013716,0.5294117647058824,41.273150844496215,2.0977425704851407,1,1
['spotify:track:6UjfByV1lDLW0SOVQA4NAi'],['spotify:track:2bjwRfXMk4uRgOD9IBYl9h'],['Gyalchester'],['Portland'],0.003429006858013716,0.5294117647058824,49.042214532871974,2.1020605791211584,1,1
"['spotify:track:03fT3OHB9KyMtGMt2zwqCT', 'spotify:track:5HGibWoxnkYSkl6mHmAlOE']",['spotify:track:2TR7A4ulH9R1PNwMyd8o8U'],"['Play It Again', ""That's My Kind Of Night""]",['This Is How We Roll'],0.003429006858013716,0.5294117647058824,41.68588235294118,2.0980124460248923,2,1
['spotify:track:1qxINnTuff87Pj1lvKbGxy'],['spotify:track:2TR7A4ulH9R1PNwMyd8o8U'],['Ready Set Roll'],['This Is How We Roll'],0.003429006858013716,0.5294117647058824,41.68588235294118,2.0980124460248923,1,1
"['spotify:track:0B8QzDH7YWih85V5SEMnyJ', 'spotify:track:2ANLarE8yHVsLWW21nj79M']",['spotify:track:6fwdbPMwP1zVStm8FybmkO'],"['Money Longer', 'You Was Right']",['X (feat. Future)'],0.003429006858013716,0.5094339622641509,31.835579514824797,2.0058420116840234,2,1
['spotify:track:2EvddT8rcO99bKH0rDHAYG'],['spotify:track:5HGibWoxnkYSkl6mHmAlOE'],['We Are Tonight'],"[""That's My Kind Of Night""]",0.003429006858013716,0.5,37.85576923076923,1.9735839471678944,1,1
['spotify:track:2EvddT8rcO99bKH0rDHAYG'],['spotify:track:03fT3OHB9KyMtGMt2zwqCT'],['We Are Tonight'],['Play It Again'],0.003429006858013716,0.5,35.79090909090909,1.9720599441198883,1,1
['spotify:track:0H9Q7Vzu8nYRDBZYKbtU8d'],['spotify:track:0El2Zyt68nYySFDG87hZgM'],['Sippin’ On Fire'],['Sun Daze'],0.003429006858013716,0.4736842105263158,57.38137651821863,1.8843154686309374,1,1
['spotify:track:6aUhfNWYnMThF3TGtuYUUu'],['spotify:track:05ZACkzW8YbRq3eFgIfSNB'],['How Country Feels'],['Springsteen'],0.003429006858013716,0.4736842105263158,30.323491655969196,1.8703200406400813,1,1
['spotify:track:0O1x2tRm8ZpfDbcpOWZp7z'],['spotify:track:5kNe7PE09d6Kvw5pAsx23n'],['American Country Love Song'],['Die A Happy Man'],0.003429006858013716,0.4736842105263158,29.368421052631582,1.8693548387096774,1,1
['spotify:track:0O1x2tRm8ZpfDbcpOWZp7z'],['spotify:track:6xHI9KjUjYT0FPtGO8Mxa1'],['American Country Love Song'],['Hurricane'],0.003429006858013716,0.4736842105263158,59.203007518796994,1.8847980695961395,1,1
['spotify:track:0O1x2tRm8ZpfDbcpOWZp7z'],['spotify:track:7I5fYc4qKJddht8Ozhqqdx'],['American Country Love Song'],['Snapback'],0.003429006858013716,0.4736842105263158,54.05491990846682,1.8833502667005335,1,1
['spotify:track:0O1x2tRm8ZpfDbcpOWZp7z'],['spotify:track:5HJId22hZ2IvFnvNSy6ZbE'],['American Country Love Song'],['Different For Girls'],0.003429006858013716,0.4736842105263158,79.3572228443449,1.8886588773177546,1,1
['spotify:track:3un2KQUaQ2brEpd8dK93wI'],['spotify:track:4O1CExxinEpKZi3861NlTK'],['Beat Of The Music'],['Get Me Some Of That'],0.003429006858013716,0.4736842105263158,44.93722257450856,1.87997205994412,1,1
['spotify:track:1dv3ePjze9tPq2pk8eWJdR'],['spotify:track:7fSGbZLhWlAiCC3HDPAULu'],['Gimme Shelter'],"[""(I Can't Get No) Satisfaction - Mono Version / Remastered 2002""]",0.003429006858013716,0.4655172413793104,60.089881288863765,1.8564733258498776,1,1
['spotify:track:5yIiXdLRE85OBiQmCaUenq'],['spotify:track:05ZACkzW8YbRq3eFgIfSNB'],['Sure Be Cool If You Did'],['Springsteen'],0.003429006858013716,0.45,28.807317073170733,1.7897799431962498,1,1
['spotify:track:5S5rw0WLVCAux5B5bWCehK'],['spotify:track:2N3F1EQCpnIeDOA3rLSAfE'],['I Like The Sound Of That'],['Break Up In A Small Town'],0.003429006858013716,0.45,42.18214285714286,1.7987854157526495,1,1
['spotify:track:69XcvSymPaTke2Qb6f3W6P'],['spotify:track:4dGJf1SER1T6ooX46vwzRB'],['Loving You Easy'],['Chicken Fried'],0.003429006858013716,0.45,28.346400000000003,1.7893181240907934,1,1
['spotify:track:69XcvSymPaTke2Qb6f3W6P'],['spotify:track:2FviG1Ma0M0BSZbqaDvw0x'],['Loving You Easy'],['House Party'],0.003429006858013716,0.45,31.356637168141596,1.7920890387235318,1,1
['spotify:track:5nkYHBWXu7KCgcdwP6jcB1'],['spotify:track:2Z2vOukzwOgqR4dkymRSWd'],['What I Got'],['Santeria'],0.003429006858013716,0.4426229508196721,39.604694485842025,1.7740665481330964,1,1
['spotify:track:5ujh1I7NZH5agbwf7Hp8Hc'],['spotify:track:439TlnnznSiBbQbgXiBqAd'],['Swimming Pools (Drank) - Extended Version'],['m.A.A.d city'],0.003429006858013716,0.4426229508196721,23.548737261852015,1.7603953443201006,1,1
['spotify:track:0cV4xwUA4ue2deqq4CZFko'],['spotify:track:03fT3OHB9KyMtGMt2zwqCT'],"[""I Don't Want This Night to End""]",['Play It Again'],0.003429006858013716,0.4426229508196721,31.683755588673623,1.7690537734016647,1,1
['spotify:track:4PJXT82AZtlDW4Q71b43oz'],['spotify:track:1soxUgYIZb1qx1c7o1Lc7z'],"[""Whatever She's Got""]",['Drunk On A Plane'],0.003429006858013716,0.4426229508196721,35.56339913014386,1.7717880141642637,1,1
['spotify:track:7fSGbZLhWlAiCC3HDPAULu'],['spotify:track:1dv3ePjze9tPq2pk8eWJdR'],"[""(I Can't Get No) Satisfaction - Mono Version / Remastered 2002""]",['Gimme Shelter'],0.003429006858013716,0.4426229508196721,60.089881288863765,1.7809021500395943,1,1
['spotify:track:5SZ6zX4rOrEQferfFC2MfP'],['spotify:track:7o2CTH4ctstm8TNelqjb51'],['Walk This Way'],"[""Sweet Child O' Mine""]",0.003429006858013716,0.43548387096774194,32.34905660377358,1.747581552305962,1,1
['spotify:track:47x1F4HyX7LafFgxtoa19P'],['spotify:track:4gFXY5yvHayGckJndafYQE'],['Kiss Kiss'],"[""Buy U a Drank (Shawty Snappin')""]",0.003429006858013716,0.43548387096774194,26.175572519083968,1.7419572553430824,1,1
['spotify:track:69DR48pXzSabFUfQfDDJDb'],['spotify:track:2FviG1Ma0M0BSZbqaDvw0x'],['Make Me Wanna'],['House Party'],0.003429006858013716,0.43548387096774194,30.345132743362832,1.7460067491563556,1,1
['spotify:track:69DR48pXzSabFUfQfDDJDb'],['spotify:track:1soxUgYIZb1qx1c7o1Lc7z'],['Make Me Wanna'],['Drunk On A Plane'],0.003429006858013716,0.43548387096774194,34.98979591836734,1.7493813273340832,1,1
['spotify:track:2MYl0er3UZ1RlKwRb5LODh'],['spotify:track:439TlnnznSiBbQbgXiBqAd'],['A.D.H.D'],['m.A.A.d city'],0.003429006858013716,0.42857142857142855,22.8011583011583,1.7171069342138685,1,1
['spotify:track:6IFPfV8PNSYOmufzQ95hmm'],['spotify:track:2N3F1EQCpnIeDOA3rLSAfE'],['Confession'],['Break Up In A Small Town'],0.003429006858013716,0.42857142857142855,40.1734693877551,1.7313309626619253,1,1
['spotify:track:6IFPfV8PNSYOmufzQ95hmm'],['spotify:track:2TR7A4ulH9R1PNwMyd8o8U'],['Confession'],['This Is How We Roll'],0.003429006858013716,0.42857142857142855,33.745714285714286,1.7277749555499113,1,1
['spotify:track:6xHI9KjUjYT0FPtGO8Mxa1'],['spotify:track:0O1x2tRm8ZpfDbcpOWZp7z'],['Hurricane'],['American Country Love Song'],0.003429006858013716,0.42857142857142855,59.20300751879699,1.7373317246634494,1,1
['spotify:track:1jNNHFZmRGXZFHlil5uhei'],['spotify:track:5ZManJDV3CexO66nRCkdiV'],['Drunk On Your Love'],['Break Up with Him'],0.003429006858013716,0.42857142857142855,43.26373626373626,1.7326644653289307,1,1
['spotify:track:3JtmRIkVK95rmf4kWKA3ON'],['spotify:track:5CG9Ps5ynNjpKJHmwc95pa'],['Stay A Little Longer'],['Somewhere On A Beach'],0.003429006858013716,0.42187500000000006,43.70847039473685,1.7130343449876089,1,1
['spotify:track:3JtmRIkVK95rmf4kWKA3ON'],['spotify:track:7I5fYc4qKJddht8Ozhqqdx'],['Stay A Little Longer'],['Snapback'],0.003429006858013716,0.42187500000000006,48.142663043478265,1.7145720777928042,1,1
['spotify:track:4ly1QBXEwYoDmje9rmEgC4'],['spotify:track:5CG9Ps5ynNjpKJHmwc95pa'],['Head Over Boots'],['Somewhere On A Beach'],0.003429006858013716,0.4153846153846154,43.03603238866397,1.6940162827694079,1,1
['spotify:track:4ly1QBXEwYoDmje9rmEgC4'],['spotify:track:1zWZvrk13cL8Sl3VLeG57F'],['Head Over Boots'],['T-Shirt'],0.003429006858013716,0.4153846153846154,39.4064874884152,1.6924956218333491,1,1
['spotify:track:0El2Zyt68nYySFDG87hZgM'],['spotify:track:0H9Q7Vzu8nYRDBZYKbtU8d'],['Sun Daze'],['Sippin’ On Fire'],0.003429006858013716,0.4153846153846154,57.38137651821863,1.6981437910244244,1,1
['spotify:track:5dNGORzxFb5z3v7vSAFkTU'],['spotify:track:6aNwDe5YH5YUPlpHkku52w'],"[""Beachin'""]",['Sunshine & Whiskey'],0.003429006858013716,0.4153846153846154,49.556643356643356,1.6961886555352061,1,1
['spotify:track:5dNGORzxFb5z3v7vSAFkTU'],['spotify:track:4dGJf1SER1T6ooX46vwzRB'],"[""Beachin'""]",['Chicken Fried'],0.003429006858013716,0.4153846153846154,26.165907692307695,1.6833716562169967,1,1
['spotify:track:5dNGORzxFb5z3v7vSAFkTU'],['spotify:track:1soxUgYIZb1qx1c7o1Lc7z'],"[""Beachin'""]",['Drunk On A Plane'],0.003429006858013716,0.4153846153846154,33.37488226059655,1.6892370626846518,1,1
['spotify:track:5QldjuXcxplhjjUqLrzl6H'],['spotify:track:0vaf64cpnqM7COUZZkoBig'],['Kids'],['Electric Feel'],0.003429006858013716,0.4090909090909091,46.683794466403164,1.6774779703405562,1,1
['spotify:track:6aNwDe5YH5YUPlpHkku52w'],['spotify:track:1yEwEiTpsaPhQi9lb5EVV4'],['Sunshine & Whiskey'],['Knee Deep (feat. Jimmy Buffett)'],0.003429006858013716,0.4090909090909091,32.86920222634508,1.6712451886442237,1,1
['spotify:track:6aNwDe5YH5YUPlpHkku52w'],['spotify:track:5dNGORzxFb5z3v7vSAFkTU'],['Sunshine & Whiskey'],"[""Beachin'""]",0.003429006858013716,0.4090909090909091,49.55664335664336,1.6783376643676367,1,1
['spotify:track:07GvNcU1WdyZJq3XxP0kZa'],['spotify:track:1AhDOtG9vPSOmsWgNW0BEY'],['Go Your Own Way - 2004 Remastered Edition'],['Bohemian Rhapsody - Remastered 2011'],0.003429006858013716,0.40298507462686567,19.466898635656076,1.6403257556515114,1,1
['spotify:track:39FwE8edwuyiaa4PrGBkP7'],['spotify:track:5kjyiH6but1t2UDXq15aeS'],"[""Boys 'Round Here (feat. Pistol Annies & Friends)""]",['Toes'],0.003429006858013716,0.40298507462686567,33.75643061289298,1.6550038100076203,1,1
"['spotify:track:0H04yVa3DJxoXbLBpAb7iV', 'spotify:track:6eYYm2xwrvdav2yakF3cqg']",['spotify:track:2FviG1Ma0M0BSZbqaDvw0x'],"[""I'm Comin' Over"", 'Leave The Night On']",['House Party'],0.003302006604013208,0.8666666666666667,60.39056047197641,7.392367284734571,2,1
"['spotify:track:05ZACkzW8YbRq3eFgIfSNB', 'spotify:track:1yEwEiTpsaPhQi9lb5EVV4']",['spotify:track:4dGJf1SER1T6ooX46vwzRB'],"['Springsteen', 'Knee Deep (feat. Jimmy Buffett)']",['Chicken Fried'],0.003302006604013208,0.7878787878787878,49.63006060606061,4.639446278892557,2,1
"['spotify:track:0H04yVa3DJxoXbLBpAb7iV', 'spotify:track:2FviG1Ma0M0BSZbqaDvw0x']",['spotify:track:6eYYm2xwrvdav2yakF3cqg'],"[""I'm Comin' Over"", 'House Party']",['Leave The Night On'],0.003302006604013208,0.7647058823529412,61.44177671068427,4.19710439420879,2,1
"['spotify:track:3xdjjKMcMOFgo1eQrfbogM', 'spotify:track:5kjyiH6but1t2UDXq15aeS']",['spotify:track:4dGJf1SER1T6ooX46vwzRB'],"['Wagon Wheel', 'Toes']",['Chicken Fried'],0.003302006604013208,0.7647058823529412,48.17035294117648,4.182531115062231,2,1
"['spotify:track:1yEwEiTpsaPhQi9lb5EVV4', 'spotify:track:3xdjjKMcMOFgo1eQrfbogM']",['spotify:track:4dGJf1SER1T6ooX46vwzRB'],"['Knee Deep (feat. Jimmy Buffett)', 'Wagon Wheel']",['Chicken Fried'],0.003302006604013208,0.7222222222222222,45.49422222222223,3.542849885699771,2,1
"['spotify:track:2FviG1Ma0M0BSZbqaDvw0x', 'spotify:track:5ZManJDV3CexO66nRCkdiV']",['spotify:track:5kNe7PE09d6Kvw5pAsx23n'],"['House Party', 'Break Up with Him']",['Die A Happy Man'],0.003302006604013208,0.7222222222222222,44.77777777777778,3.541935483870968,2,1
"['spotify:track:05ZACkzW8YbRq3eFgIfSNB', 'spotify:track:4dGJf1SER1T6ooX46vwzRB']",['spotify:track:1yEwEiTpsaPhQi9lb5EVV4'],"['Springsteen', 'Chicken Fried']",['Knee Deep (feat. Jimmy Buffett)'],0.003302006604013208,0.6842105263157895,54.97422126745435,3.127254254508509,2,1
"['spotify:track:0VgkVdmE4gld66l8iyGjgx', 'spotify:track:6p8NuHm8uCGnn2Dtbtf7zE']",['spotify:track:7KOlJ92bu51cltsD9KU5I7'],"['Mask Off', 'Slippery (feat. Gucci Mane)']",['T-Shirt'],0.003302006604013208,0.6842105263157895,49.88401559454191,3.123232579798493,2,1
"['spotify:track:3xdjjKMcMOFgo1eQrfbogM', 'spotify:track:4dGJf1SER1T6ooX46vwzRB']",['spotify:track:1yEwEiTpsaPhQi9lb5EVV4'],"['Wagon Wheel', 'Chicken Fried']",['Knee Deep (feat. Jimmy Buffett)'],0.003302006604013208,0.6341463414634146,50.95171727227476,2.699314198628397,2,1
"['spotify:track:0VgkVdmE4gld66l8iyGjgx', 'spotify:track:7KOlJ92bu51cltsD9KU5I7']",['spotify:track:6p8NuHm8uCGnn2Dtbtf7zE'],"['Mask Off', 'T-Shirt']",['Slippery (feat. Gucci Mane)'],0.003302006604013208,0.6341463414634146,46.23396567299006,2.6958428583523832,2,1
"['spotify:track:3xdjjKMcMOFgo1eQrfbogM', 'spotify:track:4dGJf1SER1T6ooX46vwzRB']",['spotify:track:5kjyiH6but1t2UDXq15aeS'],"['Wagon Wheel', 'Chicken Fried']",['Toes'],0.003302006604013208,0.6341463414634146,53.119875454073686,2.700702734738803,2,1
"['spotify:track:0v9Wz8o0BT8DU38R4ddjeH', 'spotify:track:5uDASfU19gDxSjW8cnCaBp']",['spotify:track:7yyRTcZmCiyzzJlNzGC9Ol'],"['No Problem (feat. Lil Wayne & 2 Chainz)', 'Chill Bill']",['Broccoli (feat. Lil Yachty)'],0.003302006604013208,0.6046511627906976,21.34988007091459,2.4577761508464193,2,1
['spotify:track:5eALoO9RRACvoxvLKF9zt4'],['spotify:track:5eFxwmqKrHpSQDOEIFYlgY'],['Riot'],['Animal I Have Become'],0.003302006604013208,0.6046511627906976,103.5005055611729,2.5146349116227644,1,1
['spotify:track:5JlH51YDYsGj2dyEJKKjcN'],['spotify:track:3xdjjKMcMOFgo1eQrfbogM'],['Alright'],['Wagon Wheel'],0.003302006604013208,0.6046511627906976,42.132949166495166,2.4931121038712662,1,1
"['spotify:track:5ZManJDV3CexO66nRCkdiV', 'spotify:track:5kNe7PE09d6Kvw5pAsx23n']",['spotify:track:2FviG1Ma0M0BSZbqaDvw0x'],"['Break Up with Him', 'Die A Happy Man']",['House Party'],0.003302006604013208,0.6046511627906976,42.132949166495166,2.4931121038712662,2,1
['spotify:track:1KhrAWvLIjRlQIJtSTgvsi'],['spotify:track:1WzAeadSKJhqykZFbJNmQv'],['Would You Go With Me'],['Your Man'],0.003302006604013208,0.6046511627906976,85.01827242524917,2.511422552256869,1,1
['spotify:track:0Ji2g9AlYLVHAMG5PJoHPU'],['spotify:track:5OMwQFBcte0aWFJFqrr5oj'],['We R Who We R'],['TiK ToK'],0.003302006604013208,0.6046511627906976,47.138844116969835,2.4969669351103403,1,1
['spotify:track:5eFxwmqKrHpSQDOEIFYlgY'],['spotify:track:5eALoO9RRACvoxvLKF9zt4'],['Animal I Have Become'],['Riot'],0.003302006604013208,0.5652173913043479,103.50050556117291,2.28743967487935,1,1
['spotify:track:1XazlqB4YAtvouCmJPWXlM'],['spotify:track:0BCy325UZyR9z0t0uxwn2N'],['Wanna Be That Song'],['H.O.L.Y.'],0.003302006604013208,0.5531914893617021,43.12702759637666,2.2093871330599804,1,1
['spotify:track:5HJId22hZ2IvFnvNSy6ZbE'],['spotify:track:0BCy325UZyR9z0t0uxwn2N'],['Different For Girls'],['H.O.L.Y.'],0.003302006604013208,0.5531914893617021,43.12702759637666,2.2093871330599804,1,1
"['spotify:track:6p8NuHm8uCGnn2Dtbtf7zE', 'spotify:track:7KOlJ92bu51cltsD9KU5I7']",['spotify:track:0VgkVdmE4gld66l8iyGjgx'],"['Slippery (feat. Gucci Mane)', 'T-Shirt']",['Mask Off'],0.003302006604013208,0.5416666666666667,32.55788804071247,2.1455192001293097,2,1
"['spotify:track:2FviG1Ma0M0BSZbqaDvw0x', 'spotify:track:5kNe7PE09d6Kvw5pAsx23n']",['spotify:track:5ZManJDV3CexO66nRCkdiV'],"['House Party', 'Die A Happy Man']",['Break Up with Him'],0.003302006604013208,0.5416666666666667,54.680555555555564,2.160205047682823,2,1
['spotify:track:63OQWdXMq0Pe6pRpWY5gO0'],['spotify:track:1zWZvrk13cL8Sl3VLeG57F'],['Star Of The Show'],['T-Shirt'],0.003302006604013208,0.5416666666666667,51.38654618473896,2.1588195903664538,1,1
['spotify:track:1Wsbr1d2BouNGk2q92mIj7'],['spotify:track:19a3JfW8BQwqHWUMbcqSx8'],['Pt. 2'],['Famous'],0.003302006604013208,0.52,34.995555555555555,2.0523770214207095,1,1
['spotify:track:6j0teRL3WdExzqmy334sh5'],['spotify:track:2ANLarE8yHVsLWW21nj79M'],['Seven Million (feat. Future)'],['You Was Right'],0.003302006604013208,0.52,36.88720720720721,2.053964524595716,1,1
['spotify:track:6j0teRL3WdExzqmy334sh5'],['spotify:track:6fwdbPMwP1zVStm8FybmkO'],['Seven Million (feat. Future)'],['X (feat. Future)'],0.003302006604013208,0.52,32.495873015873016,2.0499957666582,1,1
"['spotify:track:2FviG1Ma0M0BSZbqaDvw0x', 'spotify:track:6eYYm2xwrvdav2yakF3cqg']",['spotify:track:0H04yVa3DJxoXbLBpAb7iV'],"['House Party', 'Leave The Night On']","[""I'm Comin' Over""]",0.003302006604013208,0.52,52.49333333333334,2.0626957920582507,2,1
['spotify:track:6ZOPiKQeibCn7fP8dncucL'],['spotify:track:5kNe7PE09d6Kvw5pAsx23n'],"[""Blue Ain't Your Color""]",['Die A Happy Man'],0.003302006604013208,0.52,32.24,2.049731182795699,1,1
['spotify:track:7j31rVgGX9Q2blT92VBEA0'],['spotify:track:5wQnmLuC1W7ATsArWACrgW'],['Teenagers'],['Welcome to the Black Parade'],0.003302006604013208,0.5098039215686275,74.3369644153958,2.0260096520193045,1,1
['spotify:track:08mG3Y1vljYA6bvDt4Wqkj'],['spotify:track:2zYzyRzz6pRmhPzyfMEC8s'],['Back In Black'],['Highway to Hell'],0.003302006604013208,0.5,63.5,1.984251968503937,1,1
['spotify:track:03LpkqucyYKcYclDs8HuxO'],['spotify:track:0H04yVa3DJxoXbLBpAb7iV'],"['John Cougar, John Deere, John 3:16']","[""I'm Comin' Over""]",0.003302006604013208,0.5,50.47435897435898,1.9801879603759207,1,1
['spotify:track:03LpkqucyYKcYclDs8HuxO'],['spotify:track:5kNe7PE09d6Kvw5pAsx23n'],"['John Cougar, John Deere, John 3:16']",['Die A Happy Man'],0.003302006604013208,0.5,31.0,1.967741935483871,1,1
['spotify:track:70wYA8oYHoMzhRRkARoMhU'],['spotify:track:7oK9VyNzrYvRFo7nQEYkWN'],['When You Were Young'],['Mr. Brightside'],0.003302006604013208,0.49056603773584906,22.85631349782293,1.9208318046265722,1,1
['spotify:track:5wQnmLuC1W7ATsArWACrgW'],['spotify:track:7j31rVgGX9Q2blT92VBEA0'],['Welcome to the Black Parade'],['Teenagers'],0.003302006604013208,0.48148148148148145,74.33696441539578,1.9160800464458068,1,1
['spotify:track:3ZOEytgrvLwQaqXreDs2Jx'],['spotify:track:48UPSzbZjgc449aqz8bxox'],"[""Can't Stop""]",['Californication'],0.003302006604013208,0.48148148148148145,45.67692994199018,1.9082423164846327,1,1
"['spotify:track:5uDASfU19gDxSjW8cnCaBp', 'spotify:track:7yyRTcZmCiyzzJlNzGC9Ol']",['spotify:track:0v9Wz8o0BT8DU38R4ddjeH'],"['Chill Bill', 'Broccoli (feat. Lil Yachty)']",['No Problem (feat. Lil Wayne & 2 Chainz)'],0.003302006604013208,0.48148148148148145,19.643446555363653,1.8813001197430965,2,1
['spotify:track:4XkOcWt0C2JX1s2RXybosk'],['spotify:track:40yJGQyEaBbIkXpwMFkXip'],['Minnesota'],['One Night'],0.003302006604013208,0.48148148148148145,39.08438335242459,1.904813309626619,1,1
['spotify:track:1M2l9ReoabUnvl6Y8jLUe7'],['spotify:track:1yEwEiTpsaPhQi9lb5EVV4'],['Colder Weather'],['Knee Deep (feat. Jimmy Buffett)'],0.003302006604013208,0.48148148148148145,38.68556311413454,1.9045683805653322,1,1
['spotify:track:0RE8WWlaCQM6M4XHUK3u7b'],['spotify:track:1jNNHFZmRGXZFHlil5uhei'],['Home Alone Tonight'],['Drunk On Your Love'],0.003302006604013208,0.4727272727272727,59.08340548340548,1.8813773834444218,1,1
['spotify:track:5XFu5S1vBY7sNHlheCapOz'],['spotify:track:2FviG1Ma0M0BSZbqaDvw0x'],['Strip It Down'],['House Party'],0.003302006604013208,0.46428571428571425,32.352085967130215,1.8398780797561591,1,1
['spotify:track:1WzAeadSKJhqykZFbJNmQv'],['spotify:track:1KhrAWvLIjRlQIJtSTgvsi'],['Your Man'],['Would You Go With Me'],0.003302006604013208,0.46428571428571425,85.01827242524917,1.8564727796122256,1,1
['spotify:track:1PoGWZbJPGmViVi7CYbDUK'],['spotify:track:05ZACkzW8YbRq3eFgIfSNB'],['Drink A Beer'],['Springsteen'],0.003302006604013208,0.46428571428571425,29.721835075493612,1.8375074083481497,1,1
['spotify:track:7eaKWfov7b2Qa2n6HTesL3'],['spotify:track:7xVLFuuYdAvcTfcP3IG3dS'],['Shabba'],['Work REMIX'],0.003302006604013208,0.456140350877193,44.89561403508772,1.8200283497341192,1,1
['spotify:track:0O1x2tRm8ZpfDbcpOWZp7z'],['spotify:track:5S5rw0WLVCAux5B5bWCehK'],['American Country Love Song'],['I Like The Sound Of That'],0.003302006604013208,0.456140350877193,59.8608187134503,1.824698681655428,1,1
['spotify:track:0O1x2tRm8ZpfDbcpOWZp7z'],['spotify:track:5ZManJDV3CexO66nRCkdiV'],['American Country Love Song'],['Break Up with Him'],0.003302006604013208,0.456140350877193,46.046783625731,1.82049538292625,1,1
['spotify:track:3un2KQUaQ2brEpd8dK93wI'],['spotify:track:6eYYm2xwrvdav2yakF3cqg'],['Beat Of The Music'],['Leave The Night On'],0.003302006604013208,0.456140350877193,36.64948084496957,1.815825051004941,1,1
['spotify:track:3NJG6vMH1ZsectZkocMEm0'],['spotify:track:7yyRTcZmCiyzzJlNzGC9Ol'],['Tiimmy Turner'],['Broccoli (feat. Lil Yachty)'],0.003302006604013208,0.4482758620689655,15.828359362919437,1.7611680848361697,1,1
"['spotify:track:1yEwEiTpsaPhQi9lb5EVV4', 'spotify:track:4dGJf1SER1T6ooX46vwzRB']",['spotify:track:05ZACkzW8YbRq3eFgIfSNB'],"['Knee Deep (feat. Jimmy Buffett)', 'Chicken Fried']",['Springsteen'],0.003302006604013208,0.4406779661016949,28.210555325892244,1.7599502774763123,2,1
"['spotify:track:1yEwEiTpsaPhQi9lb5EVV4', 'spotify:track:4dGJf1SER1T6ooX46vwzRB']",['spotify:track:3xdjjKMcMOFgo1eQrfbogM'],"['Knee Deep (feat. Jimmy Buffett)', 'Chicken Fried']",['Wagon Wheel'],0.003302006604013208,0.4406779661016949,30.707064646767662,1.7622208880781396,2,1
