artist_name,artist_uri
Espinoza Paz,spotify:artist:01rgao9OzfBm2BOHWJpi1Y
Etta James,spotify:artist:0iOVhN3tnSvgDbcg25JoJb
Eurythmics,spotify:artist:0NKDgy9j66h3DLnN8qu1bB
Evans Blue,spotify:artist:6pDRa5fS3myWSP0fpIUcNl
Everlast,spotify:artist:14ZxDAK6ITtZZqPdiWrvSn
Famy,spotify:artist:6pBeJe1VuufnPUFm2KI1oS
Favored Nations,spotify:artist:2kwaccOo07oL6joEC5Kc2X
Fey,spotify:artist:3uC20p2EoNm5LYtzSVWdkL
Fightstar,spotify:artist:3CI0BdDDxe6D21RmqTB5fn
Finding Favour,spotify:artist:2LATo3JT7N2EHrUeTrbDOM
Fjord,spotify:artist:4YksGBCsBc8cPbQPyHDefV
FLETCHER,spotify:artist:5qa31A9HySw3T7MKWI9bGg
Flint Eastwood,spotify:artist:4Gh0D04oCEVbnsx63LXUmT
Florence + The Machine,spotify:artist:1moxjboGR7GNWYIMWsRjgG
Fly Project,spotify:artist:2Rum2rwDio2My0Md24m3Oa
Chrishan,spotify:artist:454dNdHX9g5srLyya64MaN
Christopher Jackson,spotify:artist:6sLwRSXSUF5JTUnQaFenyj
Chuck Inglish,spotify:artist:64MoApwh8MFMHUarm13lrv
Chuckie,spotify:artist:4x7gxsrTH3gThvSKZPPwaQ
Ciara,spotify:artist:2NdeV5rLm47xAvogXrYhJX
Citizen Way,spotify:artist:7o9BrJpGzDJxWSGpAViJu4
Clean Bandit,spotify:artist:6MDME20pz9RveH9rEXvrOM
Coheed and Cambria,spotify:artist:3utxjLheHaVEd9bPjQRsy8
Cold War Kids,spotify:artist:6VDdCwrBM4qQaGxoAyxyJC
Colony House,spotify:artist:6R664N4cEza3eORSqKSgO4
Colt Ford,spotify:artist:0OpWIlokQeE7BNQMhuu2Nx
Con Funk Shun,spotify:artist:2hUkfSXyuDfQbUeNOShRiz
Conditioner,spotify:artist:3E9MMfF3mnYvMggy9PMSFc
Copeland,spotify:artist:31HpswGOiF0Mc2wm11sIoN
Corey Harper,spotify:artist:24Bq9F6DJfzTaqgmoxT5vm
Corey Kilgannon,spotify:artist:0XuYkyliNor6szd1B6oBKk
Corey Taylor,spotify:artist:0nhDd1RWjZ6SDV1Vg1Ku2Q
Covey,spotify:artist:1BWtQmbjRgQ6YaEIizJ5Pe
Cro,spotify:artist:3utZ2yeQk0Z3BCOBWP7Vlu
Cults,spotify:artist:3Oim8XBPbznAa8Jj8QzNc8
Cynthia Erivo,spotify:artist:46UMQ0cW8ToR8egkBRwAxZ
D12,spotify:artist:5Qi4Bb7a8C0a00NZcA77L0
Dabin,spotify:artist:7lZauDnRoAC3kmaYae2opv
DAISY,spotify:artist:7riIDkMpiCIuZUbLaScpQq
Dakota Bradley,spotify:artist:6QoxzoWKLmiQmHChfmRsd1
Damn Yankees,spotify:artist:7ihLzUpuNecU5VBkvOUDNq
Dash of Honey,spotify:artist:6FLMHHUhqa9B8wpImQmcn9
Daughters of Triton,spotify:artist:3bEmnpduyFyrEBuTz6cLhY
David Banner,spotify:artist:7jFaoqWPhYLrKzjzlpXmUO
Day Wave,spotify:artist:4ptJIIR10UVlGjN0VntFaK
De Hofnar,spotify:artist:1LFGVkNRmXz8jIkyPjaGNL
De La Ghetto,spotify:artist:3EiLUeyEcA6fbRPSHkG5kb
Dean Lewis,spotify:artist:3QSQFmccmX81fWCUSPTS7y
Deana Carter,spotify:artist:0aqrM7Fo3Ml66Kc5JAzmjt
Dear and the Headlights,spotify:artist:1aOp1lgpcwRxADf1jHvXhu
Deas Vail,spotify:artist:6Ot9O7VY8GvclUApiA3ili
Dee Jay Silver,spotify:artist:3aWIb5E8TRdxHNotOt6XE8
Deptford Goth,spotify:artist:3f8b2H7fazJlShrwj38XiS
Descendents,spotify:artist:1FGH4Bh7g9W6V4fUcKZWp5
Dickie Jones,spotify:artist:0bGGvfpbJAFYj1rX6ScbbJ
Diddy,spotify:artist:59wfkuBoNyhDMQGCljbUbA
Dido,spotify:artist:2mpeljBig2IXLXRAFO9AAs
Dimitri Vegas & Like Mike,spotify:artist:73jBynjsVtofjRpdpRAJGk
Dirty Vegas,spotify:artist:2IkHcHKErbWa0TA14yHkbl
Disco Fries,spotify:artist:7G7KvDCLdVG0Ok511Iqc9U
DJ Drama,spotify:artist:5oNgAs7j5XcBMzWv3HAnHG
DJ LILMAN,spotify:artist:0IYk6BQrE0HkCOkdITNEUi
DJ Luke Nasty,spotify:artist:1yZwlOVsfrp4wb6d29KkGM
DJ Snake,spotify:artist:540vIaP2JwjQb9dm3aArA4
Dog's Eye View,spotify:artist:0ymKv4fh2eBhPT9HLTu8yH
Donell Jones,spotify:artist:5KNqYrivNgVCHBssEUSu5B
Doug Stone,spotify:artist:4epBFW4UHEmgjIK5xOrBhk
Drama Duo,spotify:artist:7LvvNoUPwTZpgXDWBRrfHg
Dream,spotify:artist:5glaXGC2Bpd4z4HsVhzhjN
DREAMERS,spotify:artist:1FgsVeOhRYuSw2ghkIXV0A
Drew Gehling,spotify:artist:7ejlBSnnDMNIhEcL7MN868
Dylan Kelly,spotify:artist:4nJskZ2FquZal80h474jeL
Eamon,spotify:artist:1y20PpXw0yeuJ1avCD0Ob9
Easton Corbin,spotify:artist:070kGpqtESdDsLb3gdMIyx
Ed Sheeran,spotify:artist:6eUKZXaKkcviH0Ku9w2n3V
Eddie Rabbitt,spotify:artist:0jgAONnsHxrwAlhkMUVS78
Eden Project,spotify:artist:26plsJBmW5se3wurhwzaEK
Finch,spotify:artist:528t5c0zyuG9beehtth4Za
Finish Ticket,spotify:artist:3RthMq3xfDQZl80cMEg1JQ
Firebeatz,spotify:artist:53YSn9tHwGJ6bq5P0gGoYo
Firefall,spotify:artist:1tfXh4XxILEuMU2qZupFn8
First State,spotify:artist:5FKABVMDKiED2mhi8bFSVx
Flame,spotify:artist:2s6kyMmJZFgPCHXU0QxJLp
Flatland Cavalry,spotify:artist:4SfGzWmeoNPKIOmiyc7Pav
Flogging Molly,spotify:artist:5kQGFREO5FzMBMsAO3cEtj
Foreigner,spotify:artist:6IRouO5mvvfcyxtPDKMYFN
Foster The People,spotify:artist:7gP3bB2nilZXLfPHJhMdvc
Francis and the Lights,spotify:artist:23EA28263XvtIrXuySX6oI
Frank Turner,spotify:artist:27M9shmwhIjRo7WntpT9Rp
Franz Ferdinand,spotify:artist:0XNa1vTidXlvJ2gHSsRi4A
Freak Nasty,spotify:artist:0LthCv77K8NqLKr8B6266a
From First To Last,spotify:artist:5n71fmAB8Un2IfAPn64erN
FTSE,spotify:artist:6nwWPkGiev86uRWljr4Cjn
Funkadelic,spotify:artist:450o9jw6AtiQlQkHCdH6Ru
Furns,spotify:artist:0I0pGHj36QgKwEck9Ijbiy
Future Generations,spotify:artist:3wKj5PmSpnrtz9n9hG2QCA
Future Islands,spotify:artist:1WvvwcQx0tj6NdDhZZ2zZz
G.R.L.,spotify:artist:3Yl4nkmEa8BSuGWbwhdLDq
GAMPER & DADONI,spotify:artist:6HQ6vf4AloXyVNdyJhrX1J
Gareth Dunlop,spotify:artist:20wLNsNYfXIbH8QPdqS4dz
Gareth Emery,spotify:artist:0hprEC0nsWuQPSHag1O2Vi
Gary Glitter,spotify:artist:61zv3hX7l838ZyhaDyAx8S
GEMS,spotify:artist:1hjVmBR8STjix0vBUe5YfN
Ghost Town,spotify:artist:6MM2Na1OX5kh9QjazXBeIN
Glen Hansard,spotify:artist:3Caot8EtHX6wLpNF2wRzS0
Grand Funk Railroad,spotify:artist:0qEcf3SFlpRcb3lK3f2GZI
Greg Bates,spotify:artist:2COi3lJPZHP2CjJBfofGwh
Guster,spotify:artist:34XlPCFfB4vT7P1ekWq9Jc
Gyptian,spotify:artist:2JX4h8xm0hNxCB0aNBWzyi
HAERTS,spotify:artist:7pww8JMPMj1SxUfJ8wN5Kt
Hal Ketchum,spotify:artist:6Pys4xsyQVA5ZjkN2Ka2S7
Handguns,spotify:artist:65bszo3HcI6T49Q6oQSkAl
Hanni El Khatib,spotify:artist:1HCdPZB0ypEcpDo4T55sMi
Hanson,spotify:artist:0SdiiPkr02EUdekHZJkt58
Harry Belafonte,spotify:artist:6Tw1ktF4xMmzaLLbe98I2z
Hayes Carll,spotify:artist:6UWifcscEdbjPgmbevBxZV
Heatwave,spotify:artist:6D7h7R79IZjqJC2GM2wzyY
Hollyn,spotify:artist:2E6Nnh7AAOVajEHHRDALav
Homebwoi,spotify:artist:7m6jpo2SfoIToSZuEhRmkR
Hopsin,spotify:artist:7EWU4FhUJM1sZQgQKdENeT
Hot Mulligan,spotify:artist:1lKZzN2d4IqiEYxyECIEHI
Hot Since 82,spotify:artist:1tRBmMtER4fGrzrt8O9VpS
Hotspur,spotify:artist:6zsE1lMVbnM4dLoCWah7Fu
House Party,spotify:artist:05zszvXo2QjcGv9bnNRKNm
Iggy Pop,spotify:artist:33EUXrFKGjpUSGacqEHhU4
INXS,spotify:artist:1eClJfHLoDI4rZe5HxzBFv
IO Echo,spotify:artist:3TQKbfmV71guAH49oalx69
Isbells,spotify:artist:14dULnNGmLKnS59BzNrHi4
IU,spotify:artist:3HqSLMAZ3g3d5poNaI7GOU
Iyanya,spotify:artist:3ZUn6LYxdmmPYQqBhFWI3h
Iyaz,spotify:artist:5tKXB9uuebKE34yowVaU3C
J. Dash,spotify:artist:6bsEozzA1CHU0TIq2DXDxq
J. Roddy Walston & The Business,spotify:artist:1FlpoZvmdqEMfKIzgMmSJX
J.I.D,spotify:artist:6U3ybJ9UHNKEdsH7ktGBZ7
Jack and Eliza,spotify:artist:2hHVyg8oESE88KcYSWrVoy
Jackie Wilson,spotify:artist:4VnomLtKTm9Ahe1tZfmZju
Jadon Lavik,spotify:artist:4LIG4IMVuzGJjAhMxXtll1
Jaeger,spotify:artist:77PxY9mItIkmEo8D2fbfco
Jagged Edge,spotify:artist:7Aq8lpLMSt1Zxu56pe9bmp
Jai Paul,spotify:artist:53wZLCnhshZKDRs3uopFBc
Lil Yachty,spotify:artist:6icQOAFXDZKsumw3YXyusw
Linkin Park,spotify:artist:6XyY86QOPPrYVGvF9ch6wz
Little Comets,spotify:artist:7cfhZmKaLWzNLwHDxzugUH
Lizzo,spotify:artist:56oDRnqbIiwx4mymNEv7dS
LMNT,spotify:artist:1kObei2IODphSwCsUHFQdo
Lost Frequencies,spotify:artist:7f5Zgnp2spUuuzKplmRkt7
Louis Mattrs,spotify:artist:7qevodTHcV0rtg9O7ih6nn
Louis Prima,spotify:artist:52lBOxCxbJg0ttXEW9CQpW
Lowercase Noises,spotify:artist:7trvyUUXmPhi1StCNYHj4e
Ludo,spotify:artist:6ok7bEDf9CZ0448D59AaNL
Luke Tennyson,spotify:artist:4tazLYxrp7rWyKY5D117ZC
M.E (Main Event),spotify:artist:61BDFyWmy0JRShGAZD9HoT
machineheart,spotify:artist:4uethVhVpoyO3OhT40JH1o
Madilyn Bailey,spotify:artist:07r7OPIALkj6Icaoj4Kf5l
Madison Beer,spotify:artist:2kRfqPViCqYdSGhYSM9R0Q
MAGIC GIANT,spotify:artist:7eaa5bidliPI0djFYv166f
Maluma,spotify:artist:1r4hJ1h58CWwUQe3MxPuau
Mannheim Steamroller,spotify:artist:0EeHVtSdrYibpGDVHjWEpe
Marian Hill,spotify:artist:1xHQO9GJIW9OXHxGBISYc5
Mark Knopfler,spotify:artist:0FI0kxP0BWurTz8cB8BBug
Marlene,spotify:artist:0pAV5GaO9ak8wk1NnF37Cl
Marlon Roudette,spotify:artist:2R1QrQqWuw3IjoP5dXRFjt
Marsha Ambrosius,spotify:artist:46VWDbmWmzvPBTmkSr25gM
Martha Reeves & The Vandellas,spotify:artist:1Pe5hlKMCTULjosqZ6KanP
Mary J. Blige,spotify:artist:1XkoF8ryArs86LZvFOkbyr
Mary Lambert,spotify:artist:5Z2NUZiY3FA00HKu5WTMhA
Matthew Perryman Jones,spotify:artist:68524z8sd176IRenNb1Fjy
Matthew Sweet,spotify:artist:2idymNTKUdnTxforkb12Mw
Matthew West,spotify:artist:6e8OTLDQpaz1Tl2GEaxsNj
Maurice Chevalier,spotify:artist:3QXjI80udwDSEfxK5BjUXc
Maurice Williams,spotify:artist:1CgE69lpZKGAcA5kIIK82D
Method Man,spotify:artist:4VmEWwd8y9MCLwexFMdpwt
Metronomy,spotify:artist:54QMjE4toDfiCryzYWCpXX
MGMT,spotify:artist:0SwO7SWeDHJijQ3XNS7xEE
MiC LOWRY,spotify:artist:0AJUYWKztkg5dnrHDIBv47
Michael Gungor,spotify:artist:636Yuw9EBCEsZDAyWJibEJ
Michael Jackson,spotify:artist:3fMbdgg4jU18AjLCKBhRSm
Michel Teló,spotify:artist:1sDVuztNhGcetCLChkleDA
Miike Snow,spotify:artist:4l1cKWYW591xnwEGxpUg3J
Mike Mains,spotify:artist:6fMFAugldzxdvpZl0fZNKd
Mike Stud,spotify:artist:5G9kmDLg3OeUyj8KVBLzbu
MIKESCHAIR,spotify:artist:2gdeHNW6iBQlzXMhrud0yU
Mindless Behavior,spotify:artist:2waKklOyXKNqhqIOmE4yBA
Miranda Lambert,spotify:artist:66lH4jAE7pqPlOlzUKbwA0
Mocki,spotify:artist:5Xrk8HKFWj76Jonuerfupw
Mogwai,spotify:artist:34UhPkLbtFKRq3nmfFgejG
Mohombi,spotify:artist:37GUqxafAvAKGMZbXCUnmr
Moneybagg Yo,spotify:artist:3tJoFztHeIJkJWMrx0td2f
Moonlight Graham,spotify:artist:2EycEjW1MJlcYNOPSRkmV4
Morgan Page,spotify:artist:1N9n8MSxrr4Emhb566493b
Moses Gunn Collective,spotify:artist:66riSKDVOc3vPkeyju0q0o
Moses Sumney,spotify:artist:5W10uJRsbt9bROJDKoI1Wn
MSTRKRFT,spotify:artist:2squZ8HjM4AzR0j6jsPn4a
MTNS,spotify:artist:7eBDae8nEzoq5GThrBTpRP
Murs,spotify:artist:2dWF6m2ksP9GN75fufFp16
Mutual Benefit,spotify:artist:0AUwa5xmiy57qdGlOksvea
Mykola Dmytrovych Leontovych,spotify:artist:6lBN3Tzt61u8i9AJoAhKzF
Nat King Cole Trio,spotify:artist:3OpnoUqoRIHWbsFs4Nw0NQ
Natalie Merchant,spotify:artist:73JEBdDEFeVaOLg3y0HhBD
Nate Good,spotify:artist:2OPyK48uFk5aZ8GKWa5FPl
Nathan Goshen,spotify:artist:5CXvT1JutlWVLJN8YEOf1h
CSS,spotify:artist:2K13AVg3bFpHSxDM1vJ0qA
Cuco,spotify:artist:2Tglaf8nvDzwSQnpSrjLHP
Cuisillos De Arturo Macias,spotify:artist:32lXHXuhXtdA2j3IDXNND4
Cypress Hill,spotify:artist:4P0dddbxPil35MNN9G2MEX
Dan Hill,spotify:artist:5rOhfAsK4uxq9OdREiQRKa
Dan Murray,spotify:artist:5hnEwCS6VD5kQVja9lkKkg
Dan Seals,spotify:artist:55yEsJBqyn27JPsw5hHzqi
Danny Gokey,spotify:artist:5Yu3b48Y29bZlI1cLPOZJz
Danrell x Småland,spotify:artist:26GYMmGD8WG0a6OZPg2Joy
Dave Hollister,spotify:artist:5Z1reBuaReg2pg72I2mnMm
Dave Matthews Band,spotify:artist:2TI7qyDE0QfyOlnbtfDo7L
David Correy,spotify:artist:73Tg5BxH6c3D3C6qIrkrmB
David Lee Garza,spotify:artist:38329DTMLBuu9dxx2a8Nke
Dawin,spotify:artist:46GXASE9LHzyssNqKOInUu
Desiigner,spotify:artist:7pFeBzX627ff0VnN6bxPR4
Devault,spotify:artist:1VBAKMui4zm5MnBWNn3NbL
DevilDriver,spotify:artist:79el7mcHYhXYW3Zek21i0L
Disney Channel Stars,spotify:artist:1PCSZ5DaA1s1gpz2sKmnDr
Dixie Chicks,spotify:artist:25IG9fa7cbdmCIy3OnuH57
DJ Hotday,spotify:artist:4noqLU403F1QDR5cggn9ch
DJ Jazzy Jeff,spotify:artist:3nmiIgeri4vEY7y0VpbsCn
DJ Kool,spotify:artist:1SWGyp2nxNSyQkRX1eqoUp
Dj Slim D,spotify:artist:5VRQkaqx6A28RnkJ8xx2nW
D-Lo,spotify:artist:0kHp6OZT4pvcCbTMfQCOvE
Dmac,spotify:artist:6jlPsZ7OXZkGKNVfeR7ULc
DMX,spotify:artist:1HwM5zlC5qNWhJtM00yXzG
dodie,spotify:artist:21TinSsF5ytwsfdyz5VSVS
Domo Genesis,spotify:artist:6vHBuUxrcpn1do5UaEJ7g6
Donna Summer,spotify:artist:2eogQKWWoohI3BSnoG7E2U
Dorrough Music,spotify:artist:5MAp6rMiUJjRLXMWtArXRS
Dramarama,spotify:artist:0jyR47SLnL38FWQPPSth1v
Dresses,spotify:artist:4Om4kO491KUeVkwTLiVQq3
Drew Seeley,spotify:artist:1ryIDQiTzFFxHmmjijqghs
DROELOE,spotify:artist:0u18Cq5stIQLUoIaULzDmA
Drop City Yacht Club,spotify:artist:1ltvR0EnKd5qhBbdWEe87Q
Duck Sauce,spotify:artist:0q8J3Yj810t5cpAYEJ7gxt
Duelo,spotify:artist:0nnp7oJpY2J6yZOqtdKaWq
Duran Duran,spotify:artist:0lZoBs4Pzo7R89JM9lxwoT
Dyke & The Blazers,spotify:artist:5dORjaew9A94A25xvTMiTg
Dynamite Hack,spotify:artist:6jddkwDLW1TOlqdjfK4ywk
Earshot,spotify:artist:6eeYhqOX2cpsiHY6gVuvPA
Eddie Vedder,spotify:artist:0mXTJETA4XUa12MmmXxZJh
Edward Sharpe & The Magnetic Zeros,spotify:artist:7giUHu5pv6YTZgSkxxCcgh
El Bebeto,spotify:artist:1YhMWppPt9RVODKD1KCs7W
Elements of Music,spotify:artist:0YKyQPlIlmXOPswGmzMesw
Emily Zeck,spotify:artist:696x5uEm1nV6xucEZNAbzH
Empire Cast,spotify:artist:7EjxNoVjXo7gL73F2EdXVA
Europe,spotify:artist:7Js6Lde8thlIHXggv2SCBz
Eve 6,spotify:artist:4Eqd24yS5YcxI8b6Xfuwr8
Ezra Vine,spotify:artist:2gJqa0PdfSuLpoQlWAIAzn
Faces,spotify:artist:3v4feUQnU3VEUqFrjmtekL
Faith No More,spotify:artist:6GbCJZrI318Ybm8mY36Of5
Fake Blood,spotify:artist:6NaTOhsj6iiUNONPrE980Z
Fierce Bad Rabbit,spotify:artist:4UICFAWzYKK9Mk7aUFluGK
Filter,spotify:artist:01WjpKiWVNurV5hjIadB8C
Findlay,spotify:artist:12XBVoWq6M6etLxxe1TQWn
Five For Fighting,spotify:artist:7FgMLbnZVrEnir95O0YujA
FKA twigs,spotify:artist:6nB0iY1cjSY1KyhYyuIIKH
FM Static,spotify:artist:043r4OwwUAYREkBLK5jAiV
Folded Like Fabric,spotify:artist:2Gt8bzahH9RSMrH6heY2vF
For The Foxes,spotify:artist:5TAL9h3eaLmeywqYanJesj
Foreign Air,spotify:artist:5ApQnMT6oR8eLguf24xb9S
Nathaniel Rateliff,spotify:artist:4qKpLkR911SUlnd4HAtF79
NAV,spotify:artist:7rkW85dBwwrJtlHRDkJDAC
NCT U,spotify:artist:3paGCCtX1Xr4Gx53mSeZuQ
Neil Diamond,spotify:artist:7mEIug7XUlQHikrFxjTWes
Nena,spotify:artist:6Tz0QRoe083BcOo2YbG9lV
Neulore,spotify:artist:6SLbaDa56f1CZlUNuF0gk3
Neumodel,spotify:artist:4wiTMr3PA4rslJzqx4QO5f
New Life Worship,spotify:artist:0wCMw81dQdNPMRB4zadq5g
Nicky Jam,spotify:artist:1SupJlEpv7RS2tPNRaHViT
Nicky Romero,spotify:artist:5ChF3i92IPZHduM7jN3dpg
NKOTBSB,spotify:artist:4BjHiejt4AKg6BHeCjtAcF
No Vacation,spotify:artist:32zeX1IoVKAGWMyy1isKUq
Noel Schajris,spotify:artist:2uEjXyVi0SA1HPpj3zquXh
Norah Jones,spotify:artist:2Kx7MNY7cI1ENniW7vT30N
North of Nine,spotify:artist:3XHKj8I1h4GNsaViEId6Bs
Oceans,spotify:artist:6fUGQU8tAq01xMG7Qzjy8O
OG Maco,spotify:artist:0nvvVQhPQGkYTJlThLbJeu
OH MY GIRL,spotify:artist:2019zR22qK2RBvCqtudBaI
Ólafur Arnalds,spotify:artist:7E3BRXV9ZbCt5lQTCXMTia
Olga Tanon,spotify:artist:4pv1Jo4PbYI8LMADJoTWjE
Oliver Heldens,spotify:artist:5nki7yRhxgM509M5ADlN1p
Omarion,spotify:artist:0f5nVCcR06GX8Qikz0COtT
ONE OK ROCK,spotify:artist:7k73EtZwoPs516ZxE72KsO
Other Lives,spotify:artist:3bw0A7x5AgdJsK20ai5iS6
O-Town,spotify:artist:4zKhX6hYCQPNs406umP9Fx
Our Last Night,spotify:artist:00YTqRClk82aMchQQpYMd5
OutKast,spotify:artist:1G9G7WwrXka3Z1r7aIDjI7
Pat Green,spotify:artist:0EhgpjUqiIIQhM6ZRF4kXX
Patricia Quinn,spotify:artist:7Akz0poR4eUgNM0ciCWqIs
Patrick Swayze Featuring Wendy Fraser,spotify:artist:43cWHunuO7yrP3bwY9Ntrx
Pell,spotify:artist:2O2dI9lY9PnWtAa4OlrgMi
Penguin Prison,spotify:artist:5VsOThWOagH8C8gCvIy13k
Pepe Aguilar,spotify:artist:03Yb3iBy9GCifXiATEFcit
Peter Bjorn and John,spotify:artist:6u11Qbko2N2hP4lTBYjX86
Pigeon John,spotify:artist:3RfeWhoxAqlNRNcywG7RJj
Pillar,spotify:artist:2Tkg8omOIsTL617yXVt26e
Playa Circle,spotify:artist:29WRLZEHkCncrdBhb0JcdC
Poppy,spotify:artist:5mlbvTfWUOfDrUIK6dkNzv
Preservation Hall Jazz Band,spotify:artist:2S0rCVs10P1Q0v51wmOrM5
Prinze George,spotify:artist:3o6TKTQIu0lCYcNtSO3i1G
Proleter,spotify:artist:5dCpFeKxLbycrnsjWZjha8
Pyotr Ilyich Tchaikovsky,spotify:artist:3MKCzCnpzw3TjUYs2v7vDA
Ra Ra Riot,spotify:artist:6FIrstf3kHEg3zBOyLpvxD
Rafferty,spotify:artist:37Kwz8lKQipujhPpz9Q5cQ
Rag'n'Bone Man,spotify:artist:4f9iBmdUOhQWeP7dcAn1pf
Rags Cast,spotify:artist:5igcQeVmcLCLDM2cj43Tuy
Rancid,spotify:artist:6xTk3EK5T9UzudENVvu9YB
Raven-Symoné,spotify:artist:6kUQJlewgd3UFKVYrrmILh
Ready For The World,spotify:artist:6h29EZDlc2NTvmCUe4yoXV
Reba McEntire,spotify:artist:02rd0anEWfMtF7iMku9uor
Reptar,spotify:artist:5dMNVzCPRLL5QUGvvrNW9P
Retch,spotify:artist:4Jx84VBxI1tR2KGPNRFH9l
Reykon,spotify:artist:3PAwspMN27PDm81WwXDsMf
Ria Mae,spotify:artist:3QvuHlyW42Ei3AyGOO4AMT
Rich Chigga,spotify:artist:2IDLDx25HU1nQMKde4n61a
Rich O'Toole,spotify:artist:2t6FHAUXxi9eiatP2Mavh0
Rilo Kiley,spotify:artist:2cevwbv7ISD92VMNLYLHZA
Robert Palmer,spotify:artist:530Sdm7eqqzWBdDmILMgnu
Robin Thicke,spotify:artist:0ZrpamOxcZybMHGg1AYtHP
Rockwell,spotify:artist:3xs0LEzcPXtgNfMNcHzLIP
Ronnie Banks,spotify:artist:0xBMk75csJnT8zuhhC1qnx
Rosie & The Originals,spotify:artist:422gtj7D6L6pvr0GE08lwf
City and Colour,spotify:artist:74gcBzlQza1bSfob90yRhR
Cœur De Pirate,spotify:artist:2eRNMtoi82UZUuaL6naDjA
Coldplay,spotify:artist:4gzpq5DPGxSnKTe4SA8HAU
Conrad Sewell,spotify:artist:1rw8ZTLnDHd74TWDDukjVi
Corbin Bleu,spotify:artist:5GuEFqVXxQsqJtjGqoFWvf
Craig Morgan,spotify:artist:6ktyNEnEukKzskQEiXgCFD
Cris Cab,spotify:artist:7vWBZm3sQ8yQvfV4nXxHXK
Croosh,spotify:artist:0khqcsFxd6ans7Zh1JqraT
Crywolf,spotify:artist:33o00sXuyWiApOFzo0vr0z
Curtis Stigers,spotify:artist:2bNtosg6E8tvmN6wYxPCfu
Cut Copy,spotify:artist:4EENT7N7rCBwrddM3s0vFS
Dallas Davidson,spotify:artist:1b20prOo5LCPlryTTLYb9H
dandelion hands,spotify:artist:6mOWFF6HJ6krnIpW0CHLQm
Danielle Bradbery,spotify:artist:5iqStkZi6QmG8sgQZQrfGN
Darius Rucker,spotify:artist:7FY5V3XMwlNBPitEjXowHQ
Darkside,spotify:artist:2933wDUojoQmvqSdTAE5NB
Daryl Hall & John Oates,spotify:artist:77tT1kLj6mCWtFNqiOmP9H
Daughter,spotify:artist:46CitWgnWrvF9t70C2p1Me
Daveed Diggs,spotify:artist:3twuAojvYNrlWZpMkxLm3P
David Ball,spotify:artist:7y9COUDxusQXRjW95vOubE
David Hasselhoff,spotify:artist:0cfSfyq03Uj5lVX9jcJw1m
Dazz Band,spotify:artist:4n7L1vYXp4Dt0HfxaLBj9l
Def Leppard,spotify:artist:6H1RjVyNruCmrBEWRbD0VZ
Demun Jones,spotify:artist:1LkLu8Wywk1qLvWUYAQiZR
Derek Luh,spotify:artist:2sty2yOxzpMQeju4AqFw52
Devonte Hynes,spotify:artist:0M1ImWN3uInxUCZVIE9uxa
Diamond Nights,spotify:artist:7ftWZH8oilFDZlXiClxSaQ
Diggy,spotify:artist:2LuUALONla8DJRSCiGONBp
Dimitri Vangelis & Wyman,spotify:artist:10hGPIDZi33LRaYRIq3Bh4
Dion,spotify:artist:15FyiY3ChN0QRspHIQYq0W
Dirt Nasty,spotify:artist:4xZDgDbs4eQcpauHyyip0I
Dirty Gold,spotify:artist:2BcIBFXVoydowG3UQYYq49
Dirty Heads,spotify:artist:6GkJh85o22LfD2vgL9DP6f
Dirty Money Music Group,spotify:artist:70INl0lGlXvzvh4lIbzjpT
Dizzee Rascal,spotify:artist:0gusqTJKxtU1UTmNRMHZcv
DJ Envy,spotify:artist:63rJq5DaUMq2OhAnh3al79
DJ Felli Fel,spotify:artist:7sHWvTWufU865WrWckjyE0
DJ Jazzy Jeff & The Fresh Prince,spotify:artist:1mG23iQeR29Ojhq89D5gbh
DJ Redbi,spotify:artist:15qegkSANsItRFPkEvGVEu
DNA,spotify:artist:4mesemBJJwnGX6tRaMvGbn
Doe,spotify:artist:6VVG93SFF6JwkRgD7FYpZg
Donny Hathaway,spotify:artist:0HU0U9kdXEHZVxUNbuQe8S
Dorothy,spotify:artist:6IOvhXyk5edbA2DVaeP9Up
Dougie F,spotify:artist:4pBG47zWhJbDw7mpsg68PJ
Dragonette,spotify:artist:4GLJPBj5Cdr9AgLKvLWM4n
Drake,spotify:artist:3TVXtAsR1Inumwj472S9r4
Driicky Graham,spotify:artist:7h5oEr0hzlM0GFQMrgEwSo
DVBBS,spotify:artist:5X4LWwbUFNzPkEas04uU82
Dylan Gardner,spotify:artist:12Na60zr4c70kpEDMLICoh
Dylan LeBlanc,spotify:artist:60rNO7ymhlxcYxrdkDYq1k
Dynamic Duo,spotify:artist:4nvFFLtv7ZqoTr83387uK4
E-40,spotify:artist:3crnzLy8R4lVwaigKEOz7V
Eddy Arnold,spotify:artist:5QsUbpxSE8lCZ5ga5rnD22
Eddy Lover,spotify:artist:7gR53ad9JjCweCv4f9MWEX
El Ten Eleven,spotify:artist:0d1j4VJ7gzAJaDslzmjTF0
Ella Vos,spotify:artist:2zmrsXMHxagFz6vI2cD7r6
Ellie Goulding,spotify:artist:0X2BH1fck6amBIoJhDVmmJ
Elliot Root,spotify:artist:2czQ8vG4i3wBWxfsAt4yqw
Elsa Garcia,spotify:artist:1ueN9z9M3Xyk27jcjn8tLE
EMI,spotify:artist:1PwVn639uS6OI0O2G74pAo
Emily Warren,spotify:artist:1oKdM70mJD8VvDOTKeS8t1
Empire of the Sun,spotify:artist:67hb7towEyKvt5Z8Bx306c
