pid,name,num_tracks,num_samples,num_holdouts,actual_track_count
1005989,fire ,90,5,85,5
1005991,Fire ,48,5,43,5
1005993,fire,80,5,75,5
1005994,42125,113,25,88,25
1005996,summer 17,191,25,166,25
1006001,Smooth R&B,116,25,91,25
1006003,fire emoji,57,5,52,5
1006011,FIRE,62,5,57,5
1006012,Party Rock,108,25,83,25
1006014,Mellow Drama,217,25,192,25
1006015,fire,63,5,58,5
1006017,Firefly,93,5,88,5
1006019,Firefly 2016,51,5,46,5
1006020,Firefly 2016,96,5,91,5
1006021,first,92,5,87,5
1006023,Old but Gold,189,25,164,25
1006024,Beach Music,128,25,103,25
1006025,Fitness,54,5,49,5
1006030,0,218,25,193,25
1006037,Fitness,59,5,54,5
1006039,hi,128,25,103,25
1006040,summer workout ,125,25,100,25
1006043,driving ,161,25,136,25
1006048,Five Finger Death Punch,59,5,54,5
1006049,The best,184,25,159,25
1006051,throwbacks,172,25,147,25
1006053,Fix You,72,5,67,5
1006054,Run,174,25,149,25
1006056,Favorite songs,211,25,186,25
1006059,flame,42,5,37,5
1006060,flames,66,5,61,5
1006062,flight ,67,5,62,5
1006068,Fly,46,5,41,5
1006071,fly,48,5,43,5
1006074,Throwback,197,25,172,25
1006076,FM,73,5,68,5
1006077,Spring 2016,106,25,81,25
1006078,Jams,189,25,164,25
1006082,Summer,193,25,168,25
1006087,fml,69,5,64,5
1006088,Fnaf,90,5,85,5
1006090,FOB ,52,5,47,5
1006091,2017,111,25,86,25
1006092,my music,167,25,142,25
1006093,Focus,63,5,58,5
1006094,Folk,50,5,45,5
1006095,Folk,78,5,73,5
1006097,Folk,52,5,47,5
1006099,Folk Music ,63,5,58,5
1006101,Folk Rock,49,5,44,5
1006102,folk/indie,50,5,45,5
1006103,football,89,5,84,5
1006104,for abby,60,5,55,5
1006106,for ben. ,66,5,61,5
1006113,Country jams,179,25,154,25
1006114,2016,114,25,89,25
1006115,for chris.,50,5,45,5
1006116,Alyssa,138,25,113,25
1006120,for dan!,73,5,68,5
1006123,for fun.,94,5,89,5
1006125,christian music,136,25,111,25
1006128,for laura,72,5,67,5
1006130,For Mom,65,5,60,5
1006131,for my love,72,5,67,5
1006132,for sarah,65,5,60,5
1006134,For Us,41,5,36,5
1006136,For you..,57,5,52,5
1006138,forever ,49,5,44,5
1006139,Fourth of July,41,5,36,5
1006141,fragile ,63,5,58,5
1006142,franz.,76,5,71,5
1006144,freak,68,5,63,5
1006146,free fallin',56,5,51,5
1006151,Classics,105,25,80,25
1006153,Freestyle,95,5,90,5
1006155,Harry potter,134,25,109,25
1006158,fresh,76,5,71,5
1006161,fresh,56,5,51,5
1006162,Christmas,176,25,151,25
1006164,Fresh.,80,5,75,5
1006167,RAP CITY,140,25,115,25
1006168,Freshman Year,49,5,44,5
1006169,Music,184,25,159,25
1006171,Saturday,74,5,69,5
1006176,Friendsgiving,48,5,43,5
1006177,FU,83,5,78,5
1006180,fun,92,5,87,5
1006186,car ,106,25,81,25
1006188,fun,77,5,72,5
1006189,Summer 17,112,25,87,25
1006191,Fun,40,5,35,5
1006192,Fun,40,5,35,5
1006195,fun,71,5,66,5
1006197,fun,100,5,95,5
1006202,fun,58,5,53,5
1006203,Fun Country,73,5,68,5
1006208,fun fun fun,48,5,43,5
1006209,fun music,41,5,36,5
1006210,Mixx,119,25,94,25
1006216,Meh,114,25,89,25
1006220,January,109,25,84,25
1006221,Fun Songs,78,5,73,5
1006223,22,202,25,177,25
1006226,Spring Break,111,25,86,25
1006227,fun stuff,54,5,49,5
1006228,Fun times,62,5,57,5
1006229,neil young,177,25,152,25
1006231,FUNK,49,5,44,5
1006232,summer jAms,108,25,83,25
1006239,FUNK,62,5,57,5
1006240,Funk ,86,5,81,5
1006242,Funky..,64,5,59,5
1006244,GET OVER IT,138,25,113,25
1006245,4AM,105,25,80,25
1006246,Fusion,94,5,89,5
1006248,Rock,183,25,158,25
1006249,Future,41,5,36,5
1006253,hype,120,25,95,25
1006261,Gabby,64,5,59,5
1006264,Gabby,73,5,68,5
1006269,game,75,5,70,5
1006271,game day,74,5,69,5
1006272,Game Day,75,5,70,5
1006275,Game Day,66,5,61,5
1006277,new new,115,25,90,25
1006278,prahm,174,25,149,25
1006283,Gaming,84,5,79,5
1006287,Gaming,72,5,67,5
1006290,Gaming,77,5,72,5
1006296,#SWAG,179,25,154,25
1006298,Gaming,46,5,41,5
1006299,daydream,137,25,112,25
1006303,ganja ,61,5,56,5
1006306,gang,90,5,85,5
1006307,Gang,57,5,52,5
1006308,Broadway,145,25,120,25
1006312,tbt,112,25,87,25
1006313,gang gang,55,5,50,5
1006314,Classic Hip Hop,188,25,163,25
1006317,Riding,145,25,120,25
1006320,gang gang ,64,5,59,5
1006321,jams ,164,25,139,25
1006324,Throw Back ,132,25,107,25
1006325,Gangsta,52,5,47,5
1006328,angel hours,219,25,194,25
1006334,Wedding songs,111,25,86,25
1006339,Gavin DeGraw ,76,5,71,5
1006346,GC,59,5,54,5
1006347,general,89,5,84,5
1006348,Roadtrippin',193,25,168,25
1006350,get hype,186,25,161,25
1006351,Rude Awakening,147,25,122,25
1006352,general,52,5,47,5
1006353,Genius,42,5,37,5
1006355,Gerald,57,5,52,5
1006357,old but gold,112,25,87,25
1006359,country gold,126,25,101,25
1006360,gerard,47,5,42,5
1006361,Study,127,25,102,25
1006365,Geronimo,41,5,36,5
1006367,GET DOWN,54,5,49,5
1006370,get fit,79,5,74,5
1006372,Boys,114,25,89,25
1006376,Rap,104,25,79,25
1006379,get going,72,5,67,5
1006383,get hype,62,5,57,5
1006384,GET HYPE,70,5,65,5
1006389,Get Hyped,76,5,71,5
1006392,get it,54,5,49,5
1006393,GET LIT,66,5,61,5
1006396,Get lit,85,5,80,5
1006404,Get lit,61,5,56,5
1006408,get lit!,48,5,43,5
1006411,get low,48,5,43,5
1006412,GET OVER IT,57,5,52,5
1006413,get psyched,42,5,37,5
1006416,.:80s:.,208,25,183,25
1006418,80's,169,25,144,25
1006427,get pumped,91,5,86,5
1006431,SUMMER JAMZ,111,25,86,25
1006436,Get pumped,52,5,47,5
1006438,Wake Up!,112,25,87,25
1006439,Get Pumped,69,5,64,5
1006440,Get Ready,74,5,69,5
1006445,Get Ready,47,5,42,5
1006448,Get Schwifty,60,5,55,5
1006450,Aye,247,25,222,25
1006453,get turnt,91,5,86,5
1006455,Getaway,79,5,74,5
1006456,Getting Ready,64,5,59,5
1006458,getting ready,49,5,44,5
1006462,THROWBACKS ,179,25,154,25
1006465,throwback,149,25,124,25
1006466,Gezellig,46,5,41,5
1006475,Spring 2017,150,25,125,25
1006476,Mood,176,25,151,25
1006477,GG,40,5,35,5
1006478,2016,169,25,144,25
1006480,ghetto,59,5,54,5
1006482,swim,173,25,148,25
1006485,party ,218,25,193,25
1006487,GLEE ,84,5,79,5
1006488,glory days,61,5,56,5
1006490,go to,45,5,40,5
1006492,GOAT,53,5,48,5
1006493,God,50,5,45,5
1006494,going away party,94,5,89,5
1006504,elevated ,150,25,125,25
1006505,going out,66,5,61,5
1006506,Going Out,55,5,50,5
1006511,Dirt,194,25,169,25
1006513,going out,84,5,79,5
1006516,golden,50,5,45,5
1006517,golden age,78,5,73,5
1006518,Golden hour,82,5,77,5
1006519,golden hour,64,5,59,5
1006521,Golden Years,52,5,47,5
1006522,Feeling Good,123,25,98,25
1006524,my heart.,123,25,98,25
1006525,Goldie Oldies,41,5,36,5
1006526,GOLDIES,84,5,79,5
1006527,idk,127,25,102,25
1006528,Goldies,86,5,81,5
1006531,Rap/Hip Hop,105,25,80,25
1006533,Goldies.,71,5,66,5
1006539,Golf,41,5,36,5
1006541,Good,51,5,46,5
1006542,good,63,5,58,5
1006543,good,79,5,74,5
1006544,good,54,5,49,5
1006546,Good,44,5,39,5
1006549,good,41,5,36,5
1006550,Good Country,52,5,47,5
1006551,Good Country,47,5,42,5
1006552,Good Country,67,5,62,5
1006553,Good Feels,95,5,90,5
1006555,Good Good,51,5,46,5
1006557,good good,69,5,64,5
1006559,good good,57,5,52,5
1006560,Good Mix,190,25,165,25
1006565,good jams,47,5,42,5
1006567,Good Jams,69,5,64,5
1006570,Classic Rock,123,25,98,25
1006571,Carpool Karaoke,129,25,104,25
1006572,Good Mix,67,5,62,5
1006573,good mood,91,5,86,5
1006575,Good Music,45,5,40,5
1006577,good music,56,5,51,5
1006578,Cheer up,115,25,90,25
1006579,Running Tunes,103,25,78,25
1006583,Good Music,41,5,36,5
1006588,Good Music,95,5,90,5
1006592,good music,82,5,77,5
1006609,Good Music,63,5,58,5
1006618,Good Music ,90,5,85,5
1006621,good music ,51,5,46,5
1006624,Disney movies,182,25,157,25
1006626,good ole country,55,5,50,5
1006628,Good Playlist,55,5,50,5
1006629,Good Playlist,75,5,70,5
1006630,Good playlist,61,5,56,5
1006631,Good Songs,75,5,70,5
1006634,Good Songs,42,5,37,5
1006636,good songs,70,5,65,5
1006642,Good songs,87,5,82,5
1006643,crowd pleasers,162,25,137,25
1006647,Good Songs,77,5,72,5
1006648,good stuff,51,5,46,5
1006649,BBQ,129,25,104,25
1006654,Good Stuff,42,5,37,5
1006655,Cruisin',190,25,165,25
1006658,Good stuff,71,5,66,5
1006659,Good Stuff,52,5,47,5
1006662,Good stuff,70,5,65,5
1006663,Good Stuff,41,5,36,5
1006664,Good Stuff,52,5,47,5
1006667,good stuff,45,5,40,5
1006669,nasheed,217,25,192,25
1006671,good stuff,42,5,37,5
1006672,good time,80,5,75,5
1006673,Good Time,48,5,43,5
1006675,good times,49,5,44,5
1006679,good times,40,5,35,5
1006683,good times,73,5,68,5
1006687,Good Times,49,5,44,5
1006692,party,123,25,98,25
1006693,good times,85,5,80,5
1006701,Good Tunes,45,5,40,5
1006704,Seven,193,25,168,25
1006709,good tunes,42,5,37,5
1006716,good tunes,60,5,55,5
1006717,good tunes ,59,5,54,5
1006719,Good Tunes ,50,5,45,5
1006721,Good Things ,80,5,75,5
1006725,Good Vibes,75,5,70,5
1006726,GOOD VIBES,70,5,65,5
1006727,fall 2017 :),144,25,119,25
1006728,Good Vibes,79,5,74,5
1006729,good vibes,61,5,56,5
1006733,Classic Rock,154,25,129,25
1006734,Bops :),155,25,130,25
1006736,Good Vibes,41,5,36,5
1006737,Good Vibes,55,5,50,5
1006738,Good Vibes,53,5,48,5
1006745,Road trip tunes,103,25,78,25
1006748,mix songs,150,25,125,25
1006749,pop *******,173,25,148,25
1006750,Good Vibes,69,5,64,5
1006753,Good vibes,46,5,41,5
1006754,Loading...,238,25,213,25
1006761,Drinkin,141,25,116,25
1006762,pump up,141,25,116,25
1006763,rap/workout,126,25,101,25
1006764,good vibes,48,5,43,5
1006766,good vibes,44,5,39,5
1006770,for abby,130,25,105,25
1006772,Good vibes,90,5,85,5
1006777,Good Vibes,47,5,42,5
1006780,Good Vibes ,43,5,38,5
1006781,Cha Cha,120,25,95,25
1006783,Lift,134,25,109,25
1006785,Good Vibes ,77,5,72,5
1006787,That Good Good,222,25,197,25
1006789,good vibes only,88,5,83,5
1006790,VEGA,135,25,110,25
1006793,good vibes.,83,5,78,5
1006794,good vibez,78,5,73,5
1006796,GOOD VIBRATIONS,46,5,41,5
1006797,happy,175,25,150,25
1006800,Goodbye,76,5,71,5
1006801,Goodies,64,5,59,5
1006802,goodies,42,5,37,5
1006803,goods,41,5,36,5
1006804,Gooey,79,5,74,5
1006806,work,111,25,86,25
1006810,Gospel,87,5,82,5
1006813,Muse,120,25,95,25
1006817,GOSPEL,97,5,92,5
1006818,Gospel,62,5,57,5
1006819,Work,232,25,207,25
1006829,Gospel,41,5,36,5
1006830,GOTT,65,5,60,5
1006831,drake ,135,25,110,25
1006832,gr,46,5,41,5
1006833,grad,79,5,74,5
1006836,Grad Party,56,5,51,5
1006841,Grad Party,53,5,48,5
1006848,grad party,63,5,58,5
1006854,Grad Party,48,5,43,5
1006855,Grad Party,79,5,74,5
1006858,TBT,106,25,81,25
1006859,grad party ,66,5,61,5
1006862,Graduation,46,5,41,5
1006864,mood,131,25,106,25
1006866,car,132,25,107,25
1006870,jamz,119,25,94,25
1006873,graduation ,74,5,69,5
1006875,Coffee Shop,110,25,85,25
1006876,good,141,25,116,25
1006878,Graduation Party,69,5,64,5
1006879,Graduation Party,65,5,60,5
1006880,Graduation playlist ,67,5,62,5
1006881,Graham!,46,5,41,5
1006885,Great.,67,5,62,5
1006889,Greys Anatomy,86,5,81,5
1006890,grind,68,5,63,5
1006891,Grindin,68,5,63,5
1006894,grit,99,5,94,5
1006898,oldies,110,25,85,25
1006900,Groove,48,5,43,5
1006902,Make Love,173,25,148,25
1006903,RnB,185,25,160,25
1006904,grooves,51,5,46,5
1006905,Groovin,74,5,69,5
1006906,Groovin,47,5,42,5
1006908,groovin',88,5,83,5
1006909,groovin',90,5,85,5
1006910,groovy,48,5,43,5
1006915,happy,113,25,88,25
1006921,Groovy,46,5,41,5
1006922,Car,148,25,123,25
1006924,groovy baby,57,5,52,5
1006925,Marathon,104,25,79,25
1006926,grunge,45,5,40,5
1006927,16,165,25,140,25
1006928,Gruperas ,49,5,44,5
1006929,guilty,67,5,62,5
1006933,guilty pleasure,53,5,48,5
1006935,Guilty Pleasures,64,5,59,5
1006936,Rock,178,25,153,25
1006939,Guilty Pleasures,54,5,49,5
1006940,Guilty Pleasures,79,5,74,5
1006946,Guilty Pleasures,79,5,74,5
1006947,Daniel,136,25,111,25
1006949,Guilty Pleasures,48,5,43,5
1006951,guilty pleasures,44,5,39,5
1006953,Guilty Pleasures,46,5,41,5
1006956,Guitar Hero,44,5,39,5
1006959,gurl,72,5,67,5
1006962,tunes,194,25,169,25
1006964,vibes ,232,25,207,25
1006965,driving ,108,25,83,25
1006968,gym,45,5,40,5
1006974,L$D,108,25,83,25
1006977,Happy Music,118,25,93,25
1006978,Gym,84,5,79,5
1006979,gym,70,5,65,5
1006980,good vibez,155,25,130,25
1006982,Gym,92,5,87,5
1006984,Gym,65,5,60,5
1006986,Gym,98,5,93,5
1006993,Gym,69,5,64,5
1006997,GYM,79,5,74,5
1006998,Gym,42,5,37,5
1006999,Gym,68,5,63,5
1007000,Southern Gothic,113,25,88,25
1007001,Gym,44,5,39,5
1007002,GET LIT,111,25,86,25
1007007,OLDIES,119,25,94,25
1007011,Gym,40,5,35,5
1007012,Gym,54,5,49,5
1007013,GYM,53,5,48,5
1007017,Gym,57,5,52,5
1007018,PUMP UP!!!!!,245,25,220,25
1007019,Gym,42,5,37,5
1007021,Gym,69,5,64,5
1007022,Gym,65,5,60,5
1007025,Gym,60,5,55,5
1007026,GYM,78,5,73,5
1007028,Driving,120,25,95,25
1007030,Backyard,219,25,194,25
1007032,dat new new,113,25,88,25
1007036,Relax,177,25,152,25
1007041,Gym,89,5,84,5
1007042,Good stuff,167,25,142,25
1007045,GYM,40,5,35,5
1007048,Trail Mix,171,25,146,25
1007049,gym beats,93,5,88,5
1007052,gym beats,58,5,53,5
1007054,Gym Flow,85,5,80,5
1007055,Gym Flow,58,5,53,5
1007058,Mix tape,158,25,133,25
1007059,Gym Jams,90,5,85,5
1007062,Gym Jams,91,5,86,5
1007064,By Your Side,122,25,97,25
1007067,Gym Mix,71,5,66,5
1007068,Chill Music,135,25,110,25
1007070,BEAST,106,25,81,25
1007072,Gym Playlist,62,5,57,5
1007075,Looney Tunes,148,25,123,25
1007081,Gym Rap,90,5,85,5
1007082,Gym Songs,69,5,64,5
1007083,happy times,184,25,159,25
1007084,Gym Time,73,5,68,5
1007085,Gigi,75,5,70,5
1007087,girl power,41,5,36,5
1007091,summer 17,140,25,115,25
1007092,Girl Power,69,5,64,5
1007094,Girl Power,97,5,92,5
1007095,girl songs,68,5,63,5
1007098,girls,89,5,84,5
1007099,Girls,76,5,71,5
1007100,girls girls girls,48,5,43,5
1007103,Girly music,71,5,66,5
1007105,Give Me Jesus,78,5,73,5
1007111,PARTY,122,25,97,25
1007113,90's Jams,184,25,159,25
1007114,workout,105,25,80,25
1007119,country <3,202,25,177,25
1007122,ha,75,5,70,5
1007125,ha,55,5,50,5
1007126,Speechless,128,25,103,25
1007128,HABIBI,50,5,45,5
1007129,Songs I Like,124,25,99,25
1007130,haha,42,5,37,5
1007131,Trap,127,25,102,25
1007133,Fix You,53,10,43,10
1007138,Relax,83,10,73,10
1007139,cool music,53,10,43,10
1007144,hype,193,25,168,25
1007146,Wedding,46,10,36,10
1007147,Oldies,131,25,106,25
1007150,Favorite Country,60,10,50,10
1007154,beep beep,199,25,174,25
1007155,Ballin,50,10,40,10
1007157,Worship,68,10,58,10
1007158,Vibesss,156,25,131,25
1007160,Classic Rock,48,10,38,10
1007161,Party mix,62,10,52,10
1007162,SUMMER '16,78,10,68,10
1007166,Sad,90,10,80,10
1007168,Sunday Morning,68,10,58,10
1007169,Feels,71,10,61,10
1007174,CABO,42,10,32,10
1007177,Fun,70,10,60,10
1007180,Introspective,44,10,34,10
1007182,Classics,86,10,76,10
1007186,It's Lit ,141,25,116,25
1007188,TBT,66,10,56,10
1007190,Prom 2k17,103,25,78,25
1007191,christmas;)))),72,10,62,10
1007192,grad party,48,10,38,10
1007194,slow jam,84,10,74,10
1007196,Throwback,40,10,30,10
1007201,Rap God,94,10,84,10
1007202,workout,42,10,32,10
1007203,Running,182,25,157,25
1007204,Tight,40,10,30,10
1007205,Workout,144,25,119,25
1007207,thinking about you,73,10,63,10
1007211,Cruisin,118,25,93,25
1007212,L.O.V.E,58,10,48,10
1007215,Liked,107,25,82,25
1007217,the feels,55,10,45,10
1007218,Pregame,44,10,34,10
1007219,Old Skool,83,10,73,10
1007223,Dizzy,94,10,84,10
1007227,iLike,210,25,185,25
1007228,Throwbacks,163,25,138,25
1007229,Into You,41,10,31,10
1007231,Mindless ,53,10,43,10
1007232,New Music,211,25,186,25
1007239,rock,116,25,91,25
1007240,20's ,49,10,39,10
1007242,summer,47,10,37,10
1007243,oldies ,48,10,38,10
1007244,80s,134,25,109,25
1007254,Indie Trash,45,10,35,10
1007255,PoP,74,10,64,10
1007258,Jose,119,25,94,25
1007259,August ,134,25,109,25
1007266,get pumped,62,10,52,10
1007267,OBG,77,10,67,10
1007269,League,60,10,50,10
1007270,Alternative,84,10,74,10
1007273,Campfire Songs,144,25,119,25
1007275,2000's,103,25,78,25
1007276,Mountain Music,70,10,60,10
1007283,Sandra,44,10,34,10
1007284,90's,171,25,146,25
1007288,wild world,40,10,30,10
1007292,Party,101,25,76,25
1007296,Mix,75,10,65,10
1007297,4U,167,25,142,25
1007302,The Weekend,61,10,51,10
1007303,wiz,140,25,115,25
1007310,goods,53,10,43,10
1007317,Music,213,25,188,25
1007324,Gym,60,10,50,10
1007326,80s,59,10,49,10
1007329,elle,41,10,31,10
1007332,Party Playlist,63,10,53,10
1007333,Rap,41,10,31,10
1007334,Prelude,51,10,41,10
1007337,my jams,71,10,61,10
1007340,90s Jams,72,10,62,10
1007341,playlist one,191,25,166,25
1007342,Random,93,10,83,10
1007349,Indie,43,10,33,10
1007350,WORKOUT :),45,10,35,10
1007352,Beats,48,10,38,10
1007353,yeehaw,203,25,178,25
1007361,Kings of Leon ,49,10,39,10
1007365,LDS,40,10,30,10
1007368,ski,80,10,70,10
1007369,oldies ,167,25,142,25
1007373,17,142,25,117,25
1007377,Rave,131,25,106,25
1007381,New 2017,55,10,45,10
1007386,90's music,170,25,145,25
1007388,jewel,49,10,39,10
1007392,relaxing,67,10,57,10
1007393,Party,206,25,181,25
1007395,better,43,10,33,10
1007396,Pop,169,25,144,25
1007397,Rap,157,25,132,25
1007400,rap,77,10,67,10
1007403,New Years 2016,50,10,40,10
1007406,Trance,44,10,34,10
1007424,Pop Mix,197,25,172,25
1007427,rap/hip hop,192,25,167,25
1007429,Liti,65,10,55,10
1007431,run fast,54,10,44,10
1007432,Sweet,138,25,113,25
1007433,ADAM,113,25,88,25
1007435,The Playlist,203,25,178,25
1007437,Subway,125,25,100,25
1007438,chuck,184,25,159,25
1007441,Feel Good,50,10,40,10
1007444,Sing along!!!,190,25,165,25
1007445,Beep beep,126,25,101,25
1007448,Baby Shower,59,10,49,10
1007449,Ballin,161,25,136,25
1007450,Sleep songs,161,25,136,25
1007452,Hot country,102,25,77,25
1007459,smooth,106,25,81,25
1007462,Dance,239,25,214,25
1007463,YES ,99,10,89,10
1007464,classics,45,10,35,10
1007466,DNA,47,10,37,10
1007469,annie,49,10,39,10
1007471,TB!!,87,10,77,10
1007473,aux,174,25,149,25
1007474,Squad,88,10,78,10
1007476,Jules,64,10,54,10
1007478,gang gang ,64,10,54,10
1007480,Sweat It Out,63,10,53,10
1007481,elevated,62,10,52,10
1007482,SEX,53,10,43,10
1007485,2016-17,41,10,31,10
1007491,Pre game,59,10,49,10
1007492,JAY Z,82,10,72,10
1007497,For Mom,55,10,45,10
1007498,Throwback,88,10,78,10
1007499,Gym,75,10,65,10
1007500,Gruperas ,49,10,39,10
1007501,Classic ,85,10,75,10
1007502,BOI,89,10,79,10
1007504,Bus Music,229,25,204,25
1007505,ha,42,10,32,10
1007507,Rock,40,10,30,10
1007508,Wedding Music,43,10,33,10
1007509,alt,84,10,74,10
1007510,Rock ,59,10,49,10
1007512,Snoop Dogg,95,10,85,10
1007514,larissa,42,10,32,10
1007518,Rap,70,10,60,10
1007523,good tunes,106,25,81,25
1007525,r&b,86,10,76,10
1007533,Feels,66,10,56,10
1007535,Christian Songs,150,25,125,25
1007536,My top songs ,54,10,44,10
1007542,good,45,10,35,10
1007543,Pumped up,130,25,105,25
1007544,work,165,25,140,25
1007549,The Feel-Good Flavors Playlist,40,10,30,10
1007550,turn up,98,10,88,10
1007551,rap,126,25,101,25
1007555,Everything,59,10,49,10
1007559,Disney,73,10,63,10
1007560,Bachata,125,25,100,25
1007563,fall 2014,86,10,76,10
1007564,hw,84,10,74,10
1007566,Packing,62,10,52,10
1007567,All The Feels :(,89,10,79,10
1007571,edm,94,10,84,10
1007575,Drive by,64,10,54,10
1007576,KPOP,56,10,46,10
1007577,Classic Rock,183,25,158,25
1007579,Songs I Like ,190,25,165,25
1007581,Accoustic,120,25,95,25
1007582,Dylan,40,10,30,10
1007583,ET,57,10,47,10
1007585,old stuff,47,10,37,10
1007586,summer'16,244,25,219,25
1007588,Middle School Dance,65,10,55,10
1007593,EMINEM,241,25,216,25
1007594,Christian Playlist,63,10,53,10
1007603,80s,188,25,163,25
1007604,Jacks,42,10,32,10
1007605,Road Trippin',113,25,88,25
1007606,2k16,94,10,84,10
1007611,Classics,193,25,168,25
1007612,Pop,73,10,63,10
1007615,Motivation,56,10,46,10
1007616,dig,160,25,135,25
1007619,my favorite songs,75,10,65,10
1007621,mymusic,75,10,65,10
1007623,Gym,94,10,84,10
1007626,hype,81,10,71,10
1007627,savasana,40,10,30,10
1007632,vibin,86,10,76,10
1007633,2017,46,10,36,10
1007638,Fun times,42,10,32,10
1007640,running,138,25,113,25
1007644,CHILLED,41,10,31,10
1007649, (2k16),66,10,56,10
1007651,newnew,155,25,130,25
1007653,happy happy,40,10,30,10
1007657,FIRE,163,25,138,25
1007659,Lit Music,62,10,52,10
1007660,Mellow Drama,48,10,38,10
1007661,summer '16,60,10,50,10
1007663,Playa,48,10,38,10
1007664,Cycle,59,10,49,10
1007665,shower,67,10,57,10
1007666,Prom,245,25,220,25
1007669,nostalgic,144,25,119,25
1007672,random,78,10,68,10
1007674,Summer Country,59,10,49,10
1007677,meg,76,10,66,10
1007678,New,49,10,39,10
1007680,Country music,64,10,54,10
1007682,Rock and Metal,76,10,66,10
1007684,90's Jams,74,10,64,10
1007685,Slow it down,81,10,71,10
1007688,HITS,44,10,34,10
1007692,Edgar,194,25,169,25
1007694,old favs,89,10,79,10
1007698,BedTime,78,10,68,10
1007700,Slow jams,193,25,168,25
1007701,Started from the Bottom,42,10,32,10
1007702,Stoner music ,149,25,124,25
1007703,Fire,94,10,84,10
1007704,Sing-a-long,50,10,40,10
1007709,Summer 16,45,10,35,10
1007710,70's 80's 90's,66,10,56,10
1007719,r&b,44,10,34,10
1007720,club,62,10,52,10
1007728,my music ,99,10,89,10
1007730,StUff,45,10,35,10
1007731,happy,228,25,203,25
1007733,Weeknd,40,10,30,10
1007734,Rap Crap,220,25,195,25
1007736,mixed,217,25,192,25
1007737,LEGIT,139,25,114,25
1007739,SUMMA TIME,208,25,183,25
1007742,Margaritaville,82,10,72,10
1007744,eddy,64,10,54,10
1007750,Throwbacks,48,10,38,10
1007751,Chill Vibes,60,10,50,10
1007752,teenagers,55,10,45,10
1007755,football,72,10,62,10
1007756,Country Mood,167,25,142,25
1007762,restless,40,10,30,10
1007765,bb,117,25,92,25
1007766,Rock & Roll,146,25,121,25
1007767,slow down,177,25,152,25
1007768,Try this:,63,10,53,10
1007776,yeee,48,10,38,10
1007778,Vibes,135,25,110,25
1007779,universe ;),112,25,87,25
1007780,90s Nostalgia,155,25,130,25
1007782,oldies,45,10,35,10
1007783,Road Trip Playlist,46,10,36,10
1007784,Halloween PARTY,55,10,45,10
1007785,Heidi,101,25,76,25
1007787,Lift Me Up :),159,25,134,25
1007789,Working out,58,10,48,10
1007795,Alternative,55,10,45,10
1007796,all the feels,184,25,159,25
1007797,metal,80,10,70,10
1007798,2012,92,10,82,10
1007800,Gym,50,10,40,10
1007802,study 2,78,10,68,10
1007808,Summer 2014,54,10,44,10
1007813,christmas=)),56,10,46,10
1007814,Classics,44,10,34,10
1007816,reflections,77,10,67,10
1007817,Hip Hop 2017,74,10,64,10
1007820,Pop,84,10,74,10
1007822,DANCE ,47,10,37,10
1007827,Back to school,91,10,81,10
1007828,bruh,112,25,87,25
1007829,car jams,44,10,34,10
1007833,Guitar Hero,153,25,128,25
1007834,Chillz,159,25,134,25
1007836,PUMP UP,50,10,40,10
1007837,may,47,10,37,10
1007839,throwback,61,10,51,10
1007841,SP,102,25,77,25
1007844,WINDOWS DOWN!,78,10,68,10
1007845,Bluegrass,103,25,78,25
1007846,Mellow Drama,115,25,90,25
