track_uri,frequency,track_name,artist_name
spotify:track:5bXLxmqFpKDPbbpkAa9m6V,8,Back & Forth,Aaliyah
spotify:track:2XWxizJ1QUcHAO30hVYYNM,8,White Lies,ODESZA
spotify:track:4aCnXMCVpozeB85GGW2j8O,8,Chasin' That Neon Rainbow,Alan Jackson
spotify:track:4VJekfh1nKgRFPYhXjwIQM,8,Automatic,ZHU
spotify:track:6mDxu0xwhv5tn1oMTNUypu,8,Something There,Robby Benson
spotify:track:30Chv2SmIry70YwtmtaKnj,8,Hello,J. Cole
spotify:track:5QcSDOm6mcvFDl7KBT1fHv,8,Spaceman - Carnage Festival Trap Remix,Hardwell
spotify:track:4vpeKl0vMGdAXpZiQB2Dtd,8,White Rabbit,Jefferson Airplane
spotify:track:2uFaJJtFpPDc5Pa95XzTvg,8,Let It Snow! Let It Snow! Let It Snow!,Dean Martin
spotify:track:0eRzcqXn5dLNa5zOXZySMw,8,Touch,Troye Sivan
spotify:track:4rPZWx1jS9M2qap8KxUH62,8,Virus (How About Now),Martin Garrix
spotify:track:0pJfsPQesJyCnR5XWZyvj9,8,This,Ed Sheeran
spotify:track:4GjRDgb77p27GQnbZpv1OJ,8,Me,The 1975
spotify:track:3LQuPOvQvNVQaE0YzoiymV,8,Feelin' Alright,Joe Cocker
spotify:track:6eG57n71RMwtmtmeJxinSQ,8,I Just Had Sex,The Lonely Island
spotify:track:3UJvgGaBEJcDqz61mbvqAp,8,Buzzkill,Luke Bryan
spotify:track:69oAflKTaF6WOhvRe3y4qW,8,The Kids Don't Stand A Chance,Vampire Weekend
spotify:track:1kPBHRXyXdrtYfUfeRwBko,8,I Wanna Sex You Up - Single Mix,Color Me Badd
spotify:track:1I6pKIyaBp4OebTGLJpCCC,8,Perm,Bruno Mars
spotify:track:4GKk1uNzpxIptBuaY97Dkj,8,Midnight,Coldplay
spotify:track:5KIfOGEy5DM2TaT0ph5nYM,8,Can't Feel My Face - Martin Garrix Remix,The Weeknd
spotify:track:7AEYH4Lyjan39yV8PHvAVm,8,Your Body Is A Weapon,The Wombats
spotify:track:0wokCRaKD0zPNhMRXAgVsr,8,Ordinary World,Duran Duran
spotify:track:78DwRIo6Vj6wqteyerGetr,8,The Heart of Life,John Mayer
spotify:track:7BGKxIHAlgIGRa1jDTGI5R,8,Give It To Me Twice (feat. Sean Kingston & Rich The Kid),Party Favor
spotify:track:7LvK43IERbcLsuabmyKQgi,8,Beautiful Mess,Diamond Rio
spotify:track:5FQXMRDSTkn9fowDJ3kZo8,8,You're Going Down,Sick Puppies
spotify:track:3LpnzPxkMI6XS4JCbhNeek,8,I Alone,Live
spotify:track:2mFVt6vCOcR71lw3kY2UZB,8,Believer,Major Lazer
spotify:track:7LABrQFfRYcZUqUwng0Heb,8,Encantadora,Yandel
spotify:track:1WbYFNSUNn9fP1x0Z5DU95,8,Riptide,MisterWives
spotify:track:7yz6wjkAV0ZByLrlcrMkAx,8,Act Right,Yo Gotti
spotify:track:46UIRyvRZx9TW5Y5jz13Y8,8,"For Good - From ""Wicked"" Original Broadway Cast Recording/2003",Stephen Schwartz
spotify:track:60OYLqg97AaTov6Kd4VZFr,8,Only in America,Brooks & Dunn
spotify:track:1TKXEcpmuV3FIOvzVHsTeR,8,Did It For The Girl,Greg Bates
spotify:track:19WjVVgXjdKXfLXoaDPwTM,8,...Ready For It?,Taylor Swift
spotify:track:4f8hBeMXMvssn6HtFAtblo,8,El Paso,Marty Robbins
spotify:track:7odIekt1GqLVEAAWdnd9mJ,8,In The Bag,Mac Miller
spotify:track:5hnXlo7Q2yBnZB64pOKAQY,8,Ms. New Booty,Bubba Sparxxx
spotify:track:0J3ytriezGZ3KCREfHKDOI,8,Strip My Mind,Red Hot Chili Peppers
spotify:track:3Pu3IChaAoa5EjgUBv5F6x,8,Ballroom Blitz,Sweet
spotify:track:4iQLJCvthLGQDXFYkfAXbG,8,Gunwalk,Lil Wayne
spotify:track:4eTIe5eqds88bA9ua6p5p6,8,Fine Again,Seether
spotify:track:3Au6174rC3JSzZN5BhCl3D,8,I Want To Break Free - Single Remix,Queen
spotify:track:1FDcwJokvRk9bdvYdd46gc,8,Take It on Back,Chase Bryant
spotify:track:17husT8tMWaBHcQqUpYDZQ,8,Make It Rain,Fat Joe
spotify:track:4TJduXYW1Pg96EDNnfiwxJ,8,Shake Ya Tailfeather - Radio,Murphy Lee
spotify:track:1MsXh9Rl2RhscG7IaBhwU7,8,Lolli Lolli (Pop That Body) - Explicit Album Version,Three 6 Mafia
spotify:track:31KK3pcPclmIt087tPuwMr,8,Vivrant Thing,Q-Tip
spotify:track:2xyi5jBkaQ741tXWTiqyr0,8,GOT IT GOOD,KAYTRANADA
spotify:track:3dEFa9KjOLEZl980ctEEv1,8,Ship To Wreck,Florence + The Machine
spotify:track:15KUDgDxvkghmtB6FxI7Dt,8,Venice,The Lighthouse And The Whaler
spotify:track:3cdhgO3vgHyOIADMXokd2t,8,Nothing,The Script
spotify:track:73C4vh7W8u41Vll5HvBqv7,8,You Should Be Here,Kehlani
spotify:track:3p2x3UD9wz9yt3gtftKwT0,8,What They Want,ScHoolboy Q
spotify:track:6egBojmNB8FSSgmxsBUNMg,8,Gravity,Timeflies
spotify:track:1bbcAQuGuAxKS1HM96B8uh,8,All This Could Be Yours,Cold War Kids
spotify:track:6NpfWGzDIx3LVf2yaWQRcX,8,Vanilla Twilight,Owl City
spotify:track:3nCqvNZj68zVlT3Dy7fJ3b,8,Next Contestant,Nickelback
spotify:track:1oa8QzSaWAQ8zhFbeyqJlH,8,Relentless,Hillsong United
spotify:track:37CBHPCzV1rizPrxRUyR72,8,No You Girls,Franz Ferdinand
spotify:track:2gAGWaK4wvt2xrFUlR4mK8,8,Jukebox Joints,A$AP Rocky
spotify:track:5ztQHTm1YQqcTkQmgDEU4n,8,Mamma Mia,ABBA
spotify:track:4bCOAuhvjsxbVBM5MM8oik,8,When We Stand Together,Nickelback
spotify:track:4t2euPkyLUs5n5j1HDZ2Tr,8,Night Fever,Bee Gees
spotify:track:046irIGshCqu24AjmEWZtr,8,Same Ol’ Mistakes,Rihanna
spotify:track:0na8x6EOqjHsGABdB90TIC,8,Hold Tight,Justin Bieber
spotify:track:6YfXyionSGaFOGsSBEijhO,8,Let's Be Still,The Head and the Heart
spotify:track:5MjAFPcmrR1DYCgZrXCN4d,8,Turnin' Me Up,BJ The Chicago Kid
spotify:track:4txn9qnwK3ILQqv5oq2mO3,8,03' Adolescence,J. Cole
spotify:track:4cIedAXi7s8BYl4eRjC3Bc,8,Juliet - Single Edit,LMNT
spotify:track:7rlCeTnjn0plPZkVAcctPZ,8,Bills,LunchMoney Lewis
spotify:track:2bnWj5U2H33j08IEwb7ZxE,8,Sadie Hawkins Dance,Relient K
spotify:track:6stYbAJgTszHAHZMPxWWCY,8,Ay Mi Dios,IAmChino
spotify:track:5N3S6ppQkYlWLd0WuOJUYz,8,Take My Drunk Ass Home - Demo,Luke Bryan
spotify:track:4xfcKZRY6LnjfZwE5lVJp0,8,When Worlds Collide,Powerman 5000
spotify:track:0x1AGUtXLVzhbNBaIx90zc,8,Stellar,Incubus
spotify:track:0JxI0r0gooV71qlPfHqJry,8,Red Eyes,The War On Drugs
spotify:track:15coTBAzEN1bOeipoNDZAR,8,"Merry Christmas, Happy Holidays",*NSYNC
spotify:track:3l9tlu58MWDpHPAQEOUQAn,8,Live for the Night,Krewella
spotify:track:634enyZhLpXIvwqCPQr3Lt,8,Set The Roof,Rae Sremmurd
spotify:track:3xFqnmy3DltBMTOQVL2xvS,8,Take A Step Back,Ski Mask The Slump God
spotify:track:0VZs2OQq4axr8GFRdC9nyD,8,Guts Over Fear,Eminem
spotify:track:72LnEym5I31FJO82slwXY3,8,Higher,Classified
spotify:track:5tEbnKMOMK8LLoOIsEkWRr,8,Big S**t Poppin' (Do It),T.I.
spotify:track:3d8PDk3B4am5c6TsUCznUW,8,Shut It Down,Drake
spotify:track:1JUvB8LRKYoik4BB1bEJWK,8,My Love (feat. Drake),Majid Jordan
spotify:track:2Bj2Hrn6oGnRWh30tUlsgZ,8,Best Friend,Junior
spotify:track:53iTGmEL4uwHlqUvuKcrQe,8,Original Uzi (4 Of Us),Lil Uzi Vert
spotify:track:4vnzhkrgM7PH6RwTW3afZw,8,Lucky One,EXO
spotify:track:33aHjpcpGYdPC0huGsieuL,8,Kings Never Die,Eminem
spotify:track:3Q8zopc4ABXhysDb1sgLVW,8,Porn Star Dancing,My Darkest Days
spotify:track:2jXxUK7a6zVPStFSCZqe4G,8,Beggin' On Your Knees,Victorious Cast
spotify:track:3zNpjr7DpfO5AGnndIkpYy,8,"Been There, Done That",Luke Bryan
spotify:track:3wlZNYZnhINy3xgQOuUhwO,8,Saltwater Gospel,Eli Young Band
spotify:track:12O2LfSV2VT9WkZ66C3VbU,8,When I Get Where I'm Going,Brad Paisley
spotify:track:0JWgxvEygxVoaiST8TNvkq,8,"Bubble Butt (feat. Bruno Mars, 2 Chainz, Tyga & Mystic) - Radio Mix",Major Lazer
spotify:track:703KxRua8b81baRowcnzRP,8,Next To Me,Emeli Sandé
spotify:track:6HMvJcdw6qLsyV1b5x29sa,8,Hello,Lionel Richie
spotify:track:5HQ639Z3ms3hnZx0KfWnkp,8,Private Eyes - Remastered,Daryl Hall & John Oates
spotify:track:7LQKuOaqJrNgVIGLFnfvdn,8,Million Dollar Man,Lana Del Rey
spotify:track:6ix0SApsNi4TAZE5zDTfMj,8,Hold On,Jonas Brothers
spotify:track:2e7FfubAC1P5SbVTIfj0ih,8,Blue Suede,Vince Staples
spotify:track:22hDixNxweqNOeLR7dZS7R,8,"Me, Myself and I",Beyoncé
spotify:track:4JOP8ELK6AaeySe7sKe996,8,Un-thinkable (I'm Ready),Alicia Keys
spotify:track:0ZoWOsQXlkb8cyIH7XnepI,8,Aftertaste,Shawn Mendes
spotify:track:5wsskBPgW3pw876uCa9JX4,8,The Only Way Is Up,Martin Garrix
spotify:track:5iyFrZpv5f4oWQCWMKfj52,8,Ridin Solo - Njomza Remix,Hippie Sabotage
spotify:track:6eNQBntWe7hh6N0h62tRcg,8,When A Fire Starts To Burn,Disclosure
spotify:track:2zI3bUYn2pcF27of6i2oqK,8,Jet Airliner,Steve Miller Band
spotify:track:38tpcZDofjtDNunMm5w1EU,8,If I Could Change Your Mind,HAIM
spotify:track:5YdbKvwTk02eOn22jtibho,8,Weekend - Jai Wolf Remix,Mocki
spotify:track:1E43TJhKcM8hXgM958ROQ1,8,Love To Lay,The Weeknd
spotify:track:448hNuS6TH90bjpIHIJqH3,8,Push It,O.T. Genasis
spotify:track:5EzUeXwo4zTWqSOYMEgxhr,8,Not a Moment Too Soon,Tim McGraw
spotify:track:5q2fTh9YWCm4oqGddfbplB,8,Lookin' For That Girl,Tim McGraw
spotify:track:4jacsL77ZYnpInmTtUBaJW,8,Move Your Feet,Junior Senior
spotify:track:4aBDS6611oBs5LBiVMuQmh,8,Young And Beautiful [Lana Del Rey vs. Cedric Gervais] - Cedric Gervais Remix Radio Edit,Lana Del Rey
spotify:track:1kXOfpOqYF51FjxlQi8aKx,8,I Will Be There,Odessa
spotify:track:4jpbDGZz6euo0xDcLlJUDZ,8,My Love (feat. Jess Glynne),Route 94
spotify:track:0eEXcw3JLVXcRxYrVYMy68,8,Electric Relaxation,A Tribe Called Quest
spotify:track:5NetSTs4dgiR6GLrZOQcwJ,8,Can't Stop Dancin',Becky G
spotify:track:2hM1BhWGjxCNZvRLtmz7bC,8,Diamonds - Remix,Rihanna
spotify:track:1AM3JKq8npCYSYmjGSjoaQ,8,Undressed,Kim Cesarion
spotify:track:15BlympuVSfZFROojEMY2M,8,Don't Let Me Down - Illenium Remix,The Chainsmokers
spotify:track:26ZX2JrAb8AFbr8FFfAsO7,8,sex,EDEN
spotify:track:02yRHV9Cgk8CUS2fx9lKVC,8,Anyway,Chris Brown
spotify:track:5INhgLY5BQfXAr61XPAoSq,8,Metropolis,Logic
spotify:track:3clX2NMmjaAHmBjeTSa9vV,8,Actin Crazy,Action Bronson
spotify:track:1KtVVUM6OkpyOsbVfbMybX,8,Don't Be So Hard On Yourself,Jess Glynne
spotify:track:1fC13X9Ob5KI982tNtrOhG,8,Roots,Zac Brown Band
spotify:track:5XMjXjwCkJVmk0AHm7z8IV,8,Jerk It Out,Caesars
spotify:track:5rX9fqEGsHnQeEEsc1Cc3J,8,All Hands On Deck REMIX,Tinashe
spotify:track:5PXhYXlPf6CCGrSeZEmJZH,8,All Night Longer REMIX,Sammy Adams
spotify:track:1gRZZ2BQZ9XFu3t2lXvynZ,8,Lay It On Me,Dylan Scott
spotify:track:6cbVp9abjjESjHgqjM1bWm,8,Roll Up (feat. Marko Penn),B.o.B
spotify:track:7Gs3otHnZDq514kFHf0nx7,8,Blue Notes,Meek Mill
spotify:track:4ARhdB2FzpXcko8T03YVen,8,Stay,Lisa Loeb & Nine Stories
spotify:track:68jDcAoxBfn7Tu9SUt38d9,8,Everything,Lifehouse
spotify:track:5ou59ERA2f7ffyAxAcZyVz,8,Perfect Illusion,Lady Gaga
spotify:track:2dFjeuAs19gRJaFCDnqBiM,8,Reminder,Mumford & Sons
spotify:track:33SfII0eODY8JCxUhnt4T2,8,Sedated,Hozier
spotify:track:0PdZfwb7Hc9oQLpusD6DhV,8,In A Week,Hozier
spotify:track:1xCqIXCApBgcjwRLostpKl,8,Piano,Ariana Grande
spotify:track:73R4mbplAPYi6MfoXppqEH,8,Making Memories Of Us,Keith Urban
spotify:track:3c3XJ9P1BjOtmNXKvdVyHK,8,For A Better Day,Avicii
spotify:track:2dphvmoLEXdk8hOYxmHlI3,8,Strawberry Swing,Coldplay
spotify:track:6G7URf5rGe6MvNoiTtNEP7,8,The Downfall of Us All,A Day To Remember
spotify:track:2UQ6qQ7GOawkJ38rWtatn4,8,Heart It Races - Dr. Dog Version,Dr. Dog
spotify:track:0j55p8YRAPG8yajtNyjt6A,8,Hold You - Hold Yuh,Gyptian
spotify:track:0TFpP51bxLJfon3qgmzMH6,8,Tremor - Sensation 2014 Anthem / Original Mix,Dimitri Vegas & Like Mike
spotify:track:4o6iTWnd0uhuUIRxdWvzP5,8,Determinate,The Cast Of 'Lemonade Mouth'
spotify:track:0aKjN6mBKSMmP3TpfezOxM,8,Miss America,J. Cole
spotify:track:1uCqIhOePc6hDMG2ijk8sp,8,Little Miss Can't Be Wrong,Spin Doctors
spotify:track:3SfZpKjMwvUQKGCty1dJ0T,8,"Slow Down - 12"" Version",Bobby V.
spotify:track:4nkRk3BRQaW941xxtZVBew,8,Intro,Logic
spotify:track:0Ijedu3rsqq5LDWHozml03,8,Hold On - Radio Edit,Moguai
spotify:track:2UsREIjT72ZEZnhdvpyg7R,8,Give It to Me,HOMESHAKE
spotify:track:78T9DulqSBWqkaxczcGBfk,8,Man On The Moon,Kid Cudi
spotify:track:2Oil8e1FeVWvFuC8bgoK97,8,Sometime Around Midnight,The Airborne Toxic Event
spotify:track:6rhFQMrr2BWrnLewzBh0Wq,8,Tompkins Square Park,Mumford & Sons
spotify:track:5taqvRgn1DdZ117p2DhPXQ,8,You Shouldn't Kiss Me Like This,Toby Keith
spotify:track:2P6rNkU42GeYsUYc3rzZFQ,8,Let's Get It (feat. Ty Dolla $ign and Wiz Khalifa),Ca$h Out
spotify:track:6eL1ncVDtQHgSm3E288TS7,8,Big Fish,Vince Staples
spotify:track:7oolFzHipTMg2nL7shhdz2,8,Eraser,Ed Sheeran
spotify:track:4lEFOQiVlXsC8nejwMDQpG,8,Livin' The Dream,Drake White
spotify:track:0cO7JEo8deKuQMWpDyjenY,8,Time for Me to Fly,REO Speedwagon
spotify:track:3B7FO3kJ5kv3mX7yiaB7sT,8,O Holy Night,Mariah Carey
spotify:track:52HPPLYXl3K3Z31pWT8yXg,8,Comeback Kid,Brett Dennen
spotify:track:47SJcoi329tD5TwD6m9CJ4,8,Dirt Off Your Shoulder / Lying From You,JAY Z
spotify:track:7ijc4vv1XTe7HRRY9ScmPD,8,God Blessed Texas,Little Texas
spotify:track:7sjwaBQ6M3aVigYfBjm1sL,8,Ima Boss - feat. Rick Ross,Meek Mill
spotify:track:2E0fhpXbNfksy2mdjm57bf,8,Salute,Little Mix
spotify:track:39RWgrQOBCLQH88wy0TBm9,8,Sanctified,Rick Ross
spotify:track:09qRkutJtXFjpTDQOftkMg,8,Feathery - Bonus Track,Milky Chance
spotify:track:0ZEhlT9v8CdOKu55zhYGv9,8,Don't Cry (Original),Guns N' Roses
spotify:track:1Aih5Ev0K3tZ2rEmxfoqT2,8,Mad World,Michael Andrews
spotify:track:0fW13W2PZe6zq87vqUBR66,8,Mad World,Tears For Fears
spotify:track:18Py7Lu1re4wbeisFAEHi7,8,Perfect Imperfection,Kevin Gates
spotify:track:2lM7UCECnnV6HKfans1bjD,8,Dazed And Confused (feat. Travie McCoy),Jake Miller
spotify:track:4dY4JVC0Q9CwpeZ6JAclIc,8,Rump Shaker,Wreckx-N-Effect
spotify:track:1lvs1UC4nE3F8ZizzGUGYX,8,Myth,Beach House
spotify:track:3Lw7lWTJlcqlx8E9HFmByr,8,Million Dollar Bills,Lorde
spotify:track:18ZOH3KKu5Elt5ysocFyX4,8,All Mixed Up,311
spotify:track:5V53dAjgNInfXNlz2cryvd,8,Do You Remember,Jarryd James
spotify:track:59RNdFA4oFNIvTIvaBxqgQ,8,Paris,The 1975
spotify:track:6sUTGZ7OuabFggXBP62tJK,8,Milly Rock,2milly
spotify:track:1pKYYY0dkg23sQQXi0Q5zN,8,Around The World,Daft Punk
spotify:track:5Ma3BlNVDtn3JiwMEafSaq,8,Single,The Neighbourhood
spotify:track:71dvxqSL0JT3J4Uv2WdPJx,8,"I'm On Fire - From The ""Fifty Shades of Grey"" Soundtrack",AWOLNATION
spotify:track:7nemcVsXVFZF01iqpIIo2Y,8,It's a Long Way to the Top (If You Wanna Rock 'N' Roll),AC/DC
spotify:track:7cDzJyC95jtGO9zAeZsWOg,8,Kiss on My List - Remastered,Daryl Hall & John Oates
spotify:track:5ZUDwKhUfJrlY8eo85XHPb,8,When I See This Bar,Kenny Chesney
spotify:track:1Fu9o08qEKVEwzU8siVcig,8,Situations,Escape the Fate
spotify:track:6WbADFqMvR8N5u0BvtsWQE,8,Without You (feat. Sandro Cavazza),Avicii
spotify:track:26gXVZqHG3AThfmkXLlp3P,7,Break Your Heart Right Back,Ariana Grande
spotify:track:1kxyZ2SpflM1ogD0B5hgfX,7,Can't Believe It (feat. Pitbull),Flo Rida
spotify:track:1FTSo4v6BOZH9QxKc3MbVM,7,Song 2 - 2012 Remastered Version,Blur
spotify:track:0M4tj5zmIrL4JpJUcE8D1F,7,EASE,Troye Sivan
spotify:track:1obisQNOcikRvTdStbW3pG,7,Go Big Or Go Home,American Authors
spotify:track:2n3CaPGPLYnYAvTEwKCX8t,7,Mmm Yeah (feat. Pitbull),Austin Mahone
spotify:track:3sHH7lklbfpcraDDvYnjo7,7,Bat Country,Avenged Sevenfold
spotify:track:1Ehv7VYICZDF2EAvqfDPsa,7,All My Love (feat. Ariana Grande & Machel Montano) - Remix,Major Lazer
spotify:track:6DTC7IOW4QWVIjIa0UHEhP,7,A Part of Me (ft. Laura Whiteside),Neck Deep
spotify:track:5kmOA4GG5o3lg7kaFPDfc8,7,Catch Me Outside,Ski Mask The Slump God
spotify:track:46F2qArLwz8WT1qJ2bNRfR,7,Youth - Adventure Club Remix,Foxes
spotify:track:76jtkq7829eEgEkoQrcjov,7,Brother,NEEDTOBREATHE
spotify:track:00MI0oGDVJYM1qWbyUOIhH,7,867-5309 / Jenny,Tommy Tutone
spotify:track:5Q2FRR0WIx3ihYo0ShHRbp,7,What You Wanted,OneRepublic
spotify:track:5ZWwLNhwmJXM7yKZJ5sxN1,7,They Like,Yo Gotti
spotify:track:20FREPNcSl4TnZEt1GAYSB,7,Not That Simple - Kyle Tree Remix,Mike Posner
spotify:track:2k79z9A1dbdQ8gQG8M1Zz5,7,Gonorrhea,Lil Wayne
spotify:track:2elA6JLRaQ6iB7hxiuTKN4,7,I Tried,Bone Thugs-N-Harmony
spotify:track:1fibb2CBsQPBrSePsMcmPe,7,She's Not There,The Zombies
spotify:track:69fUU58Xu9Lk5Bsd3aQBcE,7,Beautiful,Ben Rector
spotify:track:0QnONzv3TvHAWk294h6DaQ,7,Last Kiss,Pearl Jam
spotify:track:3UDXkdQquqCEAJdNAsA1wO,7,Millionaire (feat. Nelly),Cash Cash
spotify:track:5o5R70FLhegu7hpsTHAybE,7,"The Ground Walks, with Time in a Box",Modest Mouse
spotify:track:0odIT9B9BvOCnXfS0e4lB5,7,Bette Davis Eyes,Kim Carnes
spotify:track:638fKB27P7UAmu3Aq0vEJ3,7,"Still Falling For You - From ""Bridget Jones's Baby""",Ellie Goulding
spotify:track:11HOTp4KdeOwmn7Ew0GSIs,7,Lonely,NAV
spotify:track:1ugCJElyPMmDj2FYPgbD4d,7,A Lo Mejor,Banda Sinaloense MS de Sergio Lizárraga
spotify:track:0kmrXYtFI8cgxsShrJpThx,7,Mis Deseos/Feliz Navidad (Duet With Thalia),Michael Bublé
spotify:track:4z8sz6E4YyFuEkv5o7IJni,7,"Mary, Did You Know?",Pentatonix
spotify:track:49rpdsNYJirTTf6p6mMvag,7,Angel With A Shotgun,The Cab
spotify:track:4k5UZm89ZX0YAHUp55zpt9,7,We (feat. CeeLo Green),Mac Miller
spotify:track:5riOR1HUcAulEusPRtIlhe,7,Be Ok,Ingrid Michaelson
spotify:track:0gpFiquPvir7e3RrM4kii9,7,"IT G MA REMIX (feat. A$AP Ferg, Father, Dumbfoundead, Waka Flocka Flame)",Keith Ape
spotify:track:03MWa1FMygR3RrQoQytsjS,7,Cudi Zone,Kid Cudi
spotify:track:12yHvSYFXI7PGzNecUvIDu,7,Saturday Night’s Alright (For Fighting) - Remastered,Elton John
spotify:track:1J9KJgXKFRqKGIzmJ7GjS3,7,Limelight - NGHTMRE Remix,Just A Gent
spotify:track:2bOUFGPIypmxHhw834ufQ8,7,White Lightning,The Cadillac Three
spotify:track:4h8jlFuIYJJRhpQm9CqLwT,7,Lapdance - feat. Lee Harvey & Vita,N.E.R.D
spotify:track:4I3yha3bxoiV7fgGdDfj5Y,7,"Me, Myself & I",De La Soul
spotify:track:6wNCdMW82LwJgFrnGqLhpJ,7,The Ghosts Of Beverly Drive,Death Cab for Cutie
spotify:track:4pYZLpX23Vx8rwDpJCpPTA,7,New Freezer (feat. Kendrick Lamar),Rich The Kid
spotify:track:62ZlScwF8VZuGEFaAo3TNZ,7,We Want Some P--sy,2 LIVE CREW
spotify:track:7JGqyqdzijtJeqVRhADFZd,7,Bring Back the Summer (feat. OLY),Rain Man
spotify:track:7zQ5nqAKKfk0gtBgV70gyq,7,Forever,Papa Roach
spotify:track:59NqKTBxIYLZOqtgWna0J0,7,Face Everything and Rise,Papa Roach
spotify:track:76l2qPUq1nJ7HGKRiM7Ika,7,STARSTRUKK,3OH!3
spotify:track:0ZUJJOh6eD2Vsp0DPIDn6m,7,I Second That Emotion,Smokey Robinson & The Miracles
spotify:track:26jrY21NkSefFPxpndtu4z,7,Of All Things,G-Eazy
spotify:track:4suro37tLa677NBVKNPVHN,7,The Way You’d Love Her,Mac Demarco
spotify:track:1oA0tDRFjY5xoNDXuMBGGA,7,"Please, Please, Please Let Me Get What I Want - 2011 Remastered Version",The Smiths
spotify:track:1YYhDizHx7PnDhAhko6cDS,7,"Take Me Home, Country Roads - Original Version (Remastered)",John Denver
spotify:track:18XGB5eO51nCJY9hOoc114,7,Keep Holding On,Avril Lavigne
spotify:track:6uk7QQiWRDjPHSiSMZlez8,7,I Am Moana (Song of the Ancestors),Rachel House
spotify:track:0kyLcWWUVBShK8wTCUQk9D,7,Freak Of The Week,Krept & Konan
spotify:track:1l6M9DOVGGgamNxexwr7Gx,7,Who Knew,P!nk
spotify:track:2x06OTxUcGUvUwacut640P,7,Feels Like The First Time,Foreigner
spotify:track:7uHKOYjDIwRE1RhIYmyykD,7,Can't Trust Thots,Wash
spotify:track:0ZpBPavoID3eDbaXKSWpAD,7,Friends (feat. Bon Iver),Francis and the Lights
spotify:track:12WiGqEs3t5hrzBJTe1K0P,7,Call Me The Breeze,Lynyrd Skynyrd
spotify:track:2qTUM0zSBE0NVnyRndmz9b,7,Wassup With It,Kevin Gates
spotify:track:6Nl5jjykRxa7salssZ0aER,7,Without You,Oh Wonder
spotify:track:1PouCui4RgDYcrQVAqdYuf,7,Drinkin' Too Much,Sam Hunt
spotify:track:2kwxN1whHc0YR0cBHR5iOi,7,Put That On My Set,A$AP Mob
spotify:track:3sYDVtqO35oRSOIMx7dOqR,7,Freak,Lana Del Rey
spotify:track:4xIzFwbnxTAZRrPnIUm4y2,7,Music To Watch Boys To,Lana Del Rey
spotify:track:6jHKCWp15grCREpx7arDix,7,Up On the Ridge,Dierks Bentley
spotify:track:4ymByZAPRqTlyJASAoJ921,7,Bounce,Timbaland
spotify:track:4k4qvQSDrWHeKGtAPbJPYL,7,Nobody Compares,One Direction
spotify:track:436yrzQWA32vb1sTZKXg9r,7,Witchy Woman,Eagles
spotify:track:4v094LQ9eF10k2O2Te2ngK,7,Too Much To Ask,Niall Horan
spotify:track:5kX1pSsK37DT4mhgJLrx8x,7,(This Ain’t No) Drunk Dial,A Thousand Horses
spotify:track:0y60itmpH0aPKsFiGxmtnh,7,Wait a Minute!,Willow
spotify:track:6uvT4Di9ZRBw5cbexZJDts,7,Highwayman,Willie Nelson
spotify:track:37d8O4cIq36tssCoJnhJxg,7,Boogie Shoes - 2004 Remastered Version,KC & The Sunshine Band
spotify:track:27uBwOJbW6kHsCbKGukxMK,7,At The Cross (Love Ran Red),Chris Tomlin
spotify:track:3ztj8xMJVfTUg8S8cTCfP3,7,Hurt,Christina Aguilera
spotify:track:2lJvciTEU834w2Yl7VVueJ,7,Superbeast,Rob Zombie
spotify:track:28285KFbyCq8sJofn58qlD,7,Love Train,The O'Jays
spotify:track:2nveclrywaPpI0yMdawabk,7,Who Do We Think We Are,John Legend
spotify:track:5pRElcsPZrgZXkoON2o5Go,7,Comatose,Skillet
spotify:track:3XmGUn730lnJnYMUAMhlHk,7,Texas Was You,Jason Aldean
spotify:track:4B1rpPmQXwj78wk6aIGwwU,7,Two Ghosts,Harry Styles
spotify:track:7EeTwuxEO4JXNbQP7nhrDB,7,Trashy Women - Remastered,Confederate Railroad
spotify:track:1gFNm7cXfG1vSMcxPpSxec,7,"Ob-La-Di, Ob-La-Da - Remastered",The Beatles
spotify:track:54X78diSLoUDI3joC2bjMz,7,Purple Rain,Prince
spotify:track:3jt1UsYt6K1P7NrVDGie65,7,Nice to Know You,Incubus
spotify:track:3I5azi0831uNpYQsfYsW7G,7,Cola,Lana Del Rey
spotify:track:2urgTha8ctagvYmCuFYQqA,7,What We Started,Don Diablo
spotify:track:7Hp7PPT6I4xk9svmfcMoVK,7,Another You - Radio Edit,Armin van Buuren
spotify:track:292hQrFkBjVmbHRqGVqBta,7,Cleaning This Gun (Come On In Boy),Rodney Atkins
spotify:track:3ZbSAHswIsfLH3im5Dc0t7,7,Just Gettin' Started,Jason Aldean
spotify:track:5NLT6uux4omoMlIFlBxRSI,7,Personality (feat. T Pain),Lil Dicky
spotify:track:5vCE0xRLIEG1Zej2tgWFDb,7,Vasoline,Stone Temple Pilots
spotify:track:2oVyKK5NH2oawyrDZJn581,7,'Cause I'm A Man,Tame Impala
spotify:track:5hKjEpYrJIJs6uPl7zw6Y6,7,No Te Hagas,Jory Boy
spotify:track:663Karu2rvKLdnY0eo1n3M,7,Call Me When You're Sober,Evanescence
spotify:track:7G6tqGG8Z8Sv7OJ3u33VJd,7,DKLA,Troye Sivan
